@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude,ValuePresent
2023-01-27T23:00:00Z,Camden,BL0,,,PM10,16.6,,,,,True
2023-01-28T00:00:00Z,Camden,BL0,,,PM10,16.4,,,,,True
2023-01-28T01:00:00Z,Camden,BL0,,,PM10,15.8,,,,,True
2023-01-28T02:00:00Z,Camden,BL0,,,PM10,13.4,,,,,True
2023-01-28T03:00:00Z,Camden,BL0,,,PM10,12.5,,,,,True
2023-01-28T04:00:00Z,Camden,BL0,,,PM10,13.5,,,,,True
2023-01-28T05:00:00Z,Camden,BL0,,,PM10,13.7,,,,,True
2023-01-28T06:00:00Z,Camden,BL0,,,PM10,13.7,,,,,True
2023-01-28T07:00:00Z,Camden,BL0,,,PM10,13.8,,,,,True
2023-01-28T08:00:00Z,Camden,BL0,,,PM10,16.5,,,,,True
2023-01-28T09:00:00Z,Camden,BL0,,,PM10,15.7,,,,,True
2023-01-28T10:00:00Z,Camden,BL0,,,PM10,21.9,,,,,True
2023-01-28T11:00:00Z,Camden,BL0,,,PM10,22.8,,,,,True
2023-01-28T12:00:00Z,Camden,BL0,,,PM10,19.4,,,,,True
2023-01-28T13:00:00Z,Camden,BL0,,,PM10,21.6,,,,,True
2023-01-28T14:00:00Z,Camden,BL0,,,PM10,18.7,,,,,True
2023-01-28T15:00:00Z,Camden,BL0,,,PM10,23.6,,,,,True
2023-01-28T16:00:00Z,Camden,BL0,,,PM10,16.9,,,,,True
2023-01-28T17:00:00Z,Camden,BL0,,,PM10,15.9,,,,,True
2023-01-28T18:00:00Z,Camden,BL0,,,PM10,13.8,,,,,True
2023-01-28T19:00:00Z,Camden,BL0,,,PM10,12.9,,,,,True
2023-01-28T20:00:00Z,Camden,BL0,,,PM10,12.1,,,,,True
2023-01-28T21:00:00Z,Camden,BL0,,,PM10,15.3,,,,,True
2023-01-28T22:00:00Z,Camden,BL0,,,PM10,14.4,,,,,True
2023-01-28T23:00:00Z,Camden,BL0,,,PM10,18.9,,,,,True
2023-01-29T00:00:00Z,Camden,BL0,,,PM10,18.4,,,,,True
2023-01-29T01:00:00Z,Camden,BL0,,,PM10,21.1,,,,,True
2023-01-29T02:00:00Z,Camden,BL0,,,PM10,22.2,,,,,True
2023-01-29T03:00:00Z,Camden,BL0,,,PM10,22.4,,,,,True
2023-01-29T04:00:00Z,Camden,BL0,,,PM10,19.9,,,,,True
2023-01-29T05:00:00Z,Camden,BL0,,,PM10,18.8,,,,,True
2023-01-29T06:00:00Z,Camden,BL0,,,PM10,14.4,,,,,True
2023-01-29T07:00:00Z,Camden,BL0,,,PM10,11.1,,,,,True
2023-01-29T08:00:00Z,Camden,BL0,,,PM10,11.7,,,,,True
2023-01-29T09:00:00Z,Camden,BL0,,,PM10,12.6,,,,,True
2023-01-29T10:00:00Z,Camden,BL0,,,PM10,11.5,,,,,True
2023-01-29T11:00:00Z,Camden,BL0,,,PM10,10.7,,,,,True
2023-01-29T12:00:00Z,Camden,BL0,,,PM10,8.4,,,,,True
2023-01-29T13:00:00Z,Camden,BL0,,,PM10,7.8,,,,,True
2023-01-29T14:00:00Z,Camden,BL0,,,PM10,6.9,,,,,True
2023-01-29T15:00:00Z,Camden,BL0,,,PM10,4.5,,,,,True
2023-01-29T16:00:00Z,Camden,BL0,,,PM10,4.4,,,,,True
2023-01-29T17:00:00Z,Camden,BL0,,,PM10,4.8,,,,,True
2023-01-29T18:00:00Z,Camden,BL0,,,PM10,4.5,,,,,True
2023-01-29T19:00:00Z,Camden,BL0,,,PM10,5.9,,,,,True
2023-01-29T20:00:00Z,Camden,BL0,,,PM10,6.3,,,,,True
2023-01-29T21:00:00Z,Camden,BL0,,,PM10,6.5,,,,,True
2023-01-29T22:00:00Z,Camden,BL0,,,PM10,6.4,,,,,True
2023-01-29T23:00:00Z,Camden,BL0,,,PM10,5.4,,,,,True
2023-01-30T00:00:00Z,Camden,BL0,,,PM10,5.8,,,,,True
2023-01-30T01:00:00Z,Camden,BL0,,,PM10,6.0,,,,,True
2023-01-30T02:00:00Z,Camden,BL0,,,PM10,6.3,,,,,True
2023-01-30T03:00:00Z,Camden,BL0,,,PM10,5.7,,,,,True
2023-01-30T04:00:00Z,Camden,BL0,,,PM10,5.8,,,,,True
2023-01-30T05:00:00Z,Camden,BL0,,,PM10,5.4,,,,,True
2023-01-30T06:00:00Z,Camden,BL0,,,PM10,9.7,,,,,True
2023-01-30T07:00:00Z,Camden,BL0,,,PM10,10.8,,,,,True
2023-01-30T08:00:00Z,Camden,BL0,,,PM10,12.6,,,,,True
2023-01-30T09:00:00Z,Camden,BL0,,,PM10,17.6,,,,,True
2023-01-30T10:00:00Z,Camden,BL0,,,PM10,19.4,,,,,True
2023-01-30T11:00:00Z,Camden,BL0,,,PM10,16.4,,,,,True
2023-01-30T12:00:00Z,Camden,BL0,,,PM10,17.9,,,,,True
2023-01-30T13:00:00Z,Camden,BL0,,,PM10,18.5,,,,,True
2023-01-30T14:00:00Z,Camden,BL0,,,PM10,17.7,,,,,True
2023-01-30T15:00:00Z,Camden,BL0,,,PM10,20.6,,,,,True
2023-01-30T16:00:00Z,Camden,BL0,,,PM10,19.3,,,,,True
2023-01-30T17:00:00Z,Camden,BL0,,,PM10,20.2,,,,,True
2023-01-30T18:00:00Z,Camden,BL0,,,PM10,22.3,,,,,True
2023-01-30T19:00:00Z,Camden,BL0,,,PM10,21.4,,,,,True
2023-01-30T20:00:00Z,Camden,BL0,,,PM10,22.2,,,,,True
2023-01-30T21:00:00Z,Camden,BL0,,,PM10,20.9,,,,,True
2023-01-30T22:00:00Z,Camden,BL0,,,PM10,19.4,,,,,True
2023-01-30T23:00:00Z,Camden,BL0,,,PM10,16.5,,,,,True
2023-01-03T01:00:00Z,Camden,BL0,,,PM25,6.3,,,,,True
2023-01-03T02:00:00Z,Camden,BL0,,,PM25,5.9,,,,,True
2023-01-03T03:00:00Z,Camden,BL0,,,PM25,6.4,,,,,True
2023-01-03T04:00:00Z,Camden,BL0,,,PM25,6.7,,,,,True
2023-01-03T05:00:00Z,Camden,BL0,,,PM25,8.3,,,,,True
2023-01-03T06:00:00Z,Camden,BL0,,,PM25,8.1,,,,,True
2023-01-03T07:00:00Z,Camden,BL0,,,PM25,6.6,,,,,True
2023-01-03T08:00:00Z,Camden,BL0,,,PM25,6.8,,,,,True
2023-01-03T09:00:00Z,Camden,BL0,,,PM25,6.9,,,,,True
2023-01-03T12:00:00Z,Camden,BL0,,,PM25,4.9,,,,,True
2023-01-03T13:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-03T14:00:00Z,Camden,BL0,,,PM25,6.4,,,,,True
2023-01-03T15:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-03T16:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-03T17:00:00Z,Camden,BL0,,,PM25,4.4,,,,,True
2023-01-03T18:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-03T19:00:00Z,Camden,BL0,,,PM25,3.2,,,,,True
2023-01-03T20:00:00Z,Camden,BL0,,,PM25,2.5,,,,,True
2023-01-03T21:00:00Z,Camden,BL0,,,PM25,2.1,,,,,True
2023-01-03T22:00:00Z,Camden,BL0,,,PM25,4.5,,,,,True
2023-01-03T23:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-04T00:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-04T01:00:00Z,Camden,BL0,,,PM25,4.3,,,,,True
2023-01-04T02:00:00Z,Camden,BL0,,,PM25,6.4,,,,,True
2023-01-04T03:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-04T04:00:00Z,Camden,BL0,,,PM25,2.9,,,,,True
2023-01-04T05:00:00Z,Camden,BL0,,,PM25,2.3,,,,,True
2023-01-04T06:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-04T07:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-04T08:00:00Z,Camden,BL0,,,PM25,3.1,,,,,True
2023-01-04T09:00:00Z,Camden,BL0,,,PM25,4.1,,,,,True
2023-01-04T10:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-04T11:00:00Z,Camden,BL0,,,PM25,6.7,,,,,True
2023-01-04T12:00:00Z,Camden,BL0,,,PM25,7.5,,,,,True
2023-01-04T13:00:00Z,Camden,BL0,,,PM25,8.8,,,,,True
2023-01-04T14:00:00Z,Camden,BL0,,,PM25,7.6,,,,,True
2023-01-04T15:00:00Z,Camden,BL0,,,PM25,8.7,,,,,True
2023-01-04T16:00:00Z,Camden,BL0,,,PM25,9.5,,,,,True
2023-01-04T17:00:00Z,Camden,BL0,,,PM25,9.6,,,,,True
2023-01-04T18:00:00Z,Camden,BL0,,,PM25,10.9,,,,,True
2023-01-04T19:00:00Z,Camden,BL0,,,PM25,12.1,,,,,True
2023-01-04T20:00:00Z,Camden,BL0,,,PM25,12.7,,,,,True
2023-01-04T21:00:00Z,Camden,BL0,,,PM25,11.4,,,,,True
2023-01-04T22:00:00Z,Camden,BL0,,,PM25,10.9,,,,,True
2023-01-04T23:00:00Z,Camden,BL0,,,PM25,10.6,,,,,True
2023-01-05T00:00:00Z,Camden,BL0,,,PM25,10.5,,,,,True
2023-01-05T01:00:00Z,Camden,BL0,,,PM25,10.8,,,,,True
2023-01-05T02:00:00Z,Camden,BL0,,,PM25,11.6,,,,,True
2023-01-05T03:00:00Z,Camden,BL0,,,PM25,11.6,,,,,True
2023-01-05T04:00:00Z,Camden,BL0,,,PM25,11.8,,,,,True
2023-01-05T05:00:00Z,Camden,BL0,,,PM25,12.1,,,,,True
2023-01-05T06:00:00Z,Camden,BL0,,,PM25,12.4,,,,,True
2023-01-05T07:00:00Z,Camden,BL0,,,PM25,12.1,,,,,True
2023-01-05T08:00:00Z,Camden,BL0,,,PM25,11.2,,,,,True
2023-01-05T09:00:00Z,Camden,BL0,,,PM25,8.6,,,,,True
2023-01-05T10:00:00Z,Camden,BL0,,,PM25,5.7,,,,,True
2023-01-05T11:00:00Z,Camden,BL0,,,PM25,4.0,,,,,True
2023-01-05T12:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-05T13:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-05T14:00:00Z,Camden,BL0,,,PM25,7.0,,,,,True
2023-01-05T15:00:00Z,Camden,BL0,,,PM25,7.3,,,,,True
2023-01-05T16:00:00Z,Camden,BL0,,,PM25,6.4,,,,,True
2023-01-05T17:00:00Z,Camden,BL0,,,PM25,6.1,,,,,True
2023-01-05T18:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-05T19:00:00Z,Camden,BL0,,,PM25,6.0,,,,,True
2023-01-05T20:00:00Z,Camden,BL0,,,PM25,6.2,,,,,True
2023-01-05T21:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-05T22:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-05T23:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-06T00:00:00Z,Camden,BL0,,,PM25,2.2,,,,,True
2023-01-06T01:00:00Z,Camden,BL0,,,PM25,2.1,,,,,True
2023-01-06T02:00:00Z,Camden,BL0,,,PM25,0.8,,,,,True
2023-01-06T03:00:00Z,Camden,BL0,,,PM25,1.1,,,,,True
2023-01-06T04:00:00Z,Camden,BL0,,,PM25,1.4,,,,,True
2023-01-06T05:00:00Z,Camden,BL0,,,PM25,1.8,,,,,True
2023-01-06T06:00:00Z,Camden,BL0,,,PM25,1.8,,,,,True
2023-01-06T07:00:00Z,Camden,BL0,,,PM25,1.8,,,,,True
2023-01-06T08:00:00Z,Camden,BL0,,,PM25,2.1,,,,,True
2023-01-06T09:00:00Z,Camden,BL0,,,PM25,2.9,,,,,True
2023-01-06T10:00:00Z,Camden,BL0,,,PM25,3.6,,,,,True
2023-01-06T11:00:00Z,Camden,BL0,,,PM25,4.2,,,,,True
2023-01-06T12:00:00Z,Camden,BL0,,,PM25,4.2,,,,,True
2023-01-06T13:00:00Z,Camden,BL0,,,PM25,4.6,,,,,True
2023-01-06T14:00:00Z,Camden,BL0,,,PM25,4.4,,,,,True
2023-01-06T15:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-06T16:00:00Z,Camden,BL0,,,PM25,4.0,,,,,True
2023-01-06T17:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-06T18:00:00Z,Camden,BL0,,,PM25,4.1,,,,,True
2023-01-06T19:00:00Z,Camden,BL0,,,PM25,4.3,,,,,True
2023-01-06T20:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-06T21:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-06T22:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-06T23:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-07T00:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-07T01:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-07T02:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-07T03:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-07T04:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-07T05:00:00Z,Camden,BL0,,,PM25,4.5,,,,,True
2023-01-07T06:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-07T07:00:00Z,Camden,BL0,,,PM25,5.2,,,,,True
2023-01-07T08:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-07T09:00:00Z,Camden,BL0,,,PM25,5.2,,,,,True
2023-01-07T10:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-07T11:00:00Z,Camden,BL0,,,PM25,6.7,,,,,True
2023-01-07T12:00:00Z,Camden,BL0,,,PM25,6.7,,,,,True
2023-01-07T13:00:00Z,Camden,BL0,,,PM25,6.8,,,,,True
2023-01-07T14:00:00Z,Camden,BL0,,,PM25,5.9,,,,,True
2023-01-07T15:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-07T16:00:00Z,Camden,BL0,,,PM25,6.8,,,,,True
2023-01-07T17:00:00Z,Camden,BL0,,,PM25,6.6,,,,,True
2023-01-07T18:00:00Z,Camden,BL0,,,PM25,2.8,,,,,True
2023-01-07T19:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-07T20:00:00Z,Camden,BL0,,,PM25,8.0,,,,,True
2023-01-07T21:00:00Z,Camden,BL0,,,PM25,10.3,,,,,True
2023-01-07T22:00:00Z,Camden,BL0,,,PM25,10.8,,,,,True
2023-01-07T23:00:00Z,Camden,BL0,,,PM25,10.6,,,,,True
2023-01-08T00:00:00Z,Camden,BL0,,,PM25,9.4,,,,,True
2023-01-08T01:00:00Z,Camden,BL0,,,PM25,8.8,,,,,True
2023-01-08T02:00:00Z,Camden,BL0,,,PM25,9.4,,,,,True
2023-01-08T03:00:00Z,Camden,BL0,,,PM25,6.2,,,,,True
2023-01-08T04:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-08T05:00:00Z,Camden,BL0,,,PM25,2.4,,,,,True
2023-01-08T06:00:00Z,Camden,BL0,,,PM25,1.9,,,,,True
2023-01-08T07:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-08T08:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-08T09:00:00Z,Camden,BL0,,,PM25,5.8,,,,,True
2023-01-08T10:00:00Z,Camden,BL0,,,PM25,7.4,,,,,True
2023-01-08T11:00:00Z,Camden,BL0,,,PM25,7.6,,,,,True
2023-01-08T12:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-08T13:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-08T14:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-08T15:00:00Z,Camden,BL0,,,PM25,3.3,,,,,True
2023-01-08T16:00:00Z,Camden,BL0,,,PM25,3.7,,,,,True
2023-01-08T17:00:00Z,Camden,BL0,,,PM25,2.7,,,,,True
2023-01-08T18:00:00Z,Camden,BL0,,,PM25,2.6,,,,,True
2023-01-08T19:00:00Z,Camden,BL0,,,PM25,5.9,,,,,True
2023-01-08T20:00:00Z,Camden,BL0,,,PM25,7.7,,,,,True
2023-01-08T21:00:00Z,Camden,BL0,,,PM25,8.1,,,,,True
2023-01-08T22:00:00Z,Camden,BL0,,,PM25,6.1,,,,,True
2023-01-08T23:00:00Z,Camden,BL0,,,PM25,4.6,,,,,True
2023-01-09T00:00:00Z,Camden,BL0,,,PM25,3.7,,,,,True
2023-01-09T01:00:00Z,Camden,BL0,,,PM25,3.5,,,,,True
2023-01-09T02:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-09T03:00:00Z,Camden,BL0,,,PM25,2.6,,,,,True
2023-01-09T04:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-09T05:00:00Z,Camden,BL0,,,PM25,4.3,,,,,True
2023-01-09T06:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-09T07:00:00Z,Camden,BL0,,,PM25,5.3,,,,,True
2023-01-09T08:00:00Z,Camden,BL0,,,PM25,8.6,,,,,True
2023-01-09T09:00:00Z,Camden,BL0,,,PM25,6.3,,,,,True
2023-01-09T10:00:00Z,Camden,BL0,,,PM25,5.3,,,,,True
2023-01-09T11:00:00Z,Camden,BL0,,,PM25,4.2,,,,,True
2023-01-09T12:00:00Z,Camden,BL0,,,PM25,3.7,,,,,True
2023-01-09T13:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-09T14:00:00Z,Camden,BL0,,,PM25,4.2,,,,,True
2023-01-09T15:00:00Z,Camden,BL0,,,PM25,4.5,,,,,True
2023-01-09T16:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-09T17:00:00Z,Camden,BL0,,,PM25,5.3,,,,,True
2023-01-09T18:00:00Z,Camden,BL0,,,PM25,4.4,,,,,True
2023-01-09T19:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-09T20:00:00Z,Camden,BL0,,,PM25,7.0,,,,,True
2023-01-09T21:00:00Z,Camden,BL0,,,PM25,8.2,,,,,True
2023-01-09T22:00:00Z,Camden,BL0,,,PM25,9.0,,,,,True
2023-01-09T23:00:00Z,Camden,BL0,,,PM25,9.0,,,,,True
2023-01-10T00:00:00Z,Camden,BL0,,,PM25,8.8,,,,,True
2023-01-10T01:00:00Z,Camden,BL0,,,PM25,8.6,,,,,True
2023-01-10T02:00:00Z,Camden,BL0,,,PM25,8.5,,,,,True
2023-01-10T03:00:00Z,Camden,BL0,,,PM25,8.2,,,,,True
2023-01-10T04:00:00Z,Camden,BL0,,,PM25,7.8,,,,,True
2023-01-10T05:00:00Z,Camden,BL0,,,PM25,7.9,,,,,True
2023-01-10T06:00:00Z,Camden,BL0,,,PM25,8.4,,,,,True
2023-01-10T07:00:00Z,Camden,BL0,,,PM25,8.4,,,,,True
2023-01-10T08:00:00Z,Camden,BL0,,,PM25,6.7,,,,,True
2023-01-10T09:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-10T10:00:00Z,Camden,BL0,,,PM25,1.8,,,,,True
2023-01-10T11:00:00Z,Camden,BL0,,,PM25,1.6,,,,,True
2023-01-10T12:00:00Z,Camden,BL0,,,PM25,3.0,,,,,True
2023-01-10T13:00:00Z,Camden,BL0,,,PM25,7.9,,,,,True
2023-01-10T14:00:00Z,Camden,BL0,,,PM25,13.7,,,,,True
2023-01-10T15:00:00Z,Camden,BL0,,,PM25,7.2,,,,,True
2023-01-10T16:00:00Z,Camden,BL0,,,PM25,10.5,,,,,True
2023-01-10T17:00:00Z,Camden,BL0,,,PM25,7.4,,,,,True
2023-01-10T18:00:00Z,Camden,BL0,,,PM25,3.8,,,,,True
2023-01-10T19:00:00Z,Camden,BL0,,,PM25,3.6,,,,,True
2023-01-10T20:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-10T21:00:00Z,Camden,BL0,,,PM25,2.7,,,,,True
2023-01-10T22:00:00Z,Camden,BL0,,,PM25,2.4,,,,,True
2023-01-10T23:00:00Z,Camden,BL0,,,PM25,3.2,,,,,True
2023-01-11T00:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-11T01:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-11T02:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-11T03:00:00Z,Camden,BL0,,,PM25,6.1,,,,,True
2023-01-11T04:00:00Z,Camden,BL0,,,PM25,6.9,,,,,True
2023-01-11T05:00:00Z,Camden,BL0,,,PM25,7.2,,,,,True
2023-01-11T06:00:00Z,Camden,BL0,,,PM25,7.5,,,,,True
2023-01-11T07:00:00Z,Camden,BL0,,,PM25,7.6,,,,,True
2023-01-11T08:00:00Z,Camden,BL0,,,PM25,7.7,,,,,True
2023-01-11T09:00:00Z,Camden,BL0,,,PM25,7.8,,,,,True
2023-01-11T10:00:00Z,Camden,BL0,,,PM25,6.9,,,,,True
2023-01-11T11:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-11T12:00:00Z,Camden,BL0,,,PM25,4.8,,,,,True
2023-01-11T13:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-11T14:00:00Z,Camden,BL0,,,PM25,3.1,,,,,True
2023-01-11T15:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-11T16:00:00Z,Camden,BL0,,,PM25,4.4,,,,,True
2023-01-11T17:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-11T18:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-11T19:00:00Z,Camden,BL0,,,PM25,7.0,,,,,True
2023-01-11T20:00:00Z,Camden,BL0,,,PM25,7.7,,,,,True
2023-01-11T21:00:00Z,Camden,BL0,,,PM25,9.1,,,,,True
2023-01-11T22:00:00Z,Camden,BL0,,,PM25,7.4,,,,,True
2023-01-11T23:00:00Z,Camden,BL0,,,PM25,7.7,,,,,True
2023-01-12T00:00:00Z,Camden,BL0,,,PM25,7.4,,,,,True
2023-01-12T01:00:00Z,Camden,BL0,,,PM25,5.1,,,,,True
2023-01-12T02:00:00Z,Camden,BL0,,,PM25,3.7,,,,,True
2023-01-12T03:00:00Z,Camden,BL0,,,PM25,2.6,,,,,True
2023-01-12T04:00:00Z,Camden,BL0,,,PM25,1.7,,,,,True
2023-01-12T05:00:00Z,Camden,BL0,,,PM25,1.3,,,,,True
2023-01-12T06:00:00Z,Camden,BL0,,,PM25,1.4,,,,,True
2023-01-12T07:00:00Z,Camden,BL0,,,PM25,1.9,,,,,True
2023-01-12T08:00:00Z,Camden,BL0,,,PM25,2.8,,,,,True
2023-01-12T09:00:00Z,Camden,BL0,,,PM25,3.2,,,,,True
2023-01-12T10:00:00Z,Camden,BL0,,,PM25,2.8,,,,,True
2023-01-12T11:00:00Z,Camden,BL0,,,PM25,2.8,,,,,True
2023-01-12T12:00:00Z,Camden,BL0,,,PM25,3.6,,,,,True
2023-01-12T13:00:00Z,Camden,BL0,,,PM25,3.6,,,,,True
2023-01-12T14:00:00Z,Camden,BL0,,,PM25,3.6,,,,,True
2023-01-12T15:00:00Z,Camden,BL0,,,PM25,3.5,,,,,True
2023-01-12T16:00:00Z,Camden,BL0,,,PM25,4.0,,,,,True
2023-01-12T17:00:00Z,Camden,BL0,,,PM25,7.5,,,,,True
2023-01-12T18:00:00Z,Camden,BL0,,,PM25,12.0,,,,,True
2023-01-12T19:00:00Z,Camden,BL0,,,PM25,12.2,,,,,True
2023-01-12T20:00:00Z,Camden,BL0,,,PM25,9.6,,,,,True
2023-01-12T21:00:00Z,Camden,BL0,,,PM25,11.1,,,,,True
2023-01-12T22:00:00Z,Camden,BL0,,,PM25,9.0,,,,,True
2023-01-12T23:00:00Z,Camden,BL0,,,PM25,7.5,,,,,True
2023-01-13T00:00:00Z,Camden,BL0,,,PM25,5.5,,,,,True
2023-01-13T01:00:00Z,Camden,BL0,,,PM25,4.7,,,,,True
2023-01-13T02:00:00Z,Camden,BL0,,,PM25,5.7,,,,,True
2023-01-13T03:00:00Z,Camden,BL0,,,PM25,5.8,,,,,True
2023-01-13T04:00:00Z,Camden,BL0,,,PM25,6.1,,,,,True
2023-01-13T05:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-13T06:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-13T07:00:00Z,Camden,BL0,,,PM25,6.1,,,,,True
2023-01-13T08:00:00Z,Camden,BL0,,,PM25,5.6,,,,,True
2023-01-13T09:00:00Z,Camden,BL0,,,PM25,5.4,,,,,True
2023-01-13T10:00:00Z,Camden,BL0,,,PM25,4.9,,,,,True
2023-01-13T11:00:00Z,Camden,BL0,,,PM25,4.9,,,,,True
2023-01-13T12:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-13T13:00:00Z,Camden,BL0,,,PM25,4.3,,,,,True
2023-01-13T14:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-13T15:00:00Z,Camden,BL0,,,PM25,5.0,,,,,True
2023-01-13T16:00:00Z,Camden,BL0,,,PM25,5.3,,,,,True
2023-01-13T17:00:00Z,Camden,BL0,,,PM25,6.4,,,,,True
2023-01-13T18:00:00Z,Camden,BL0,,,PM25,7.5,,,,,True
2023-01-13T19:00:00Z,Camden,BL0,,,PM25,8.6,,,,,True
2023-01-13T20:00:00Z,Camden,BL0,,,PM25,9.5,,,,,True
2023-01-13T21:00:00Z,Camden,BL0,,,PM25,10.9,,,,,True
2023-01-13T22:00:00Z,Camden,BL0,,,PM25,10.1,,,,,True
2023-01-13T23:00:00Z,Camden,BL0,,,PM25,8.8,,,,,True
2023-01-14T00:00:00Z,Camden,BL0,,,PM25,8.6,,,,,True
2023-01-14T01:00:00Z,Camden,BL0,,,PM25,8.9,,,,,True
2023-01-14T02:00:00Z,Camden,BL0,,,PM25,8.1,,,,,True
2023-01-14T03:00:00Z,Camden,BL0,,,PM25,3.9,,,,,True
2023-01-14T04:00:00Z,Camden,BL0,,,PM25,1.6,,,,,True
2023-01-14T05:00:00Z,Camden,BL0,,,PM25,1.1,,,,,True
2023-01-14T06:00:00Z,Camden,BL0,,,PM25,1.7,,,,,True
2023-01-14T07:00:00Z,Camden,BL0,,,PM25,2.5,,,,,True
2023-01-14T08:00:00Z,Camden,BL0,,,PM25,2.0,,,,,True
2023-01-14T09:00:00Z,Camden,BL0,,,PM25,1.6,,,,,True
2023-01-14T10:00:00Z,Camden,BL0,,,PM25,1.5,,,,,True
2023-01-14T11:00:00Z,Camden,BL0,,,PM25,1.4,,,,,True
2023-01-14T12:00:00Z,Camden,BL0,,,PM25,1.3,,,,,True
2023-01-14T13:00:00Z,Camden,BL0,,,PM25,2.5,,,,,True
2023-01-14T14:00:00Z,Camden,BL0,,,PM25,2.7,,,,,True
2023-01-14T15:00:00Z,Camden,BL0,,,PM25,1.7,,,,,True
2023-01-14T16:00:00Z,Camden,BL0,,,PM25,1.9,,,,,True
2023-01-14T17:00:00Z,Camden,BL0,,,PM25,3.4,,,,,True
2023-01-14T18:00:00Z,Camden,BL0,,,PM25,4.5,,,,,True
2023-01-14T19:00:00Z,Camden,BL0,,,PM25,4.6,,,,,True
2023-01-14T20:00:00Z,Camden,BL0,,,PM25,5.3,,,,,True
2023-01-14T21:00:00Z,Camden,BL0,,,PM25,4.3,,,,,True
