siteCode,SpeciesCode,year,month,count
EN4,PM10,2023,2023_apr,1
EN4,PM10,2023,2023_aug,1
EN4,PM10,2023,2023_dec,1
EN4,PM10,2023,2023_feb,1
EN4,PM10,2023,2023_jan,1
EN4,PM10,2023,2023_jul,1
EN4,PM10,2023,2023_jun,1
EN4,PM10,2023,2023_mar,1
EN4,PM10,2023,2023_may,1
EN4,PM10,2023,2023_nov,1
EN4,PM10,2023,2023_oct,1
EN4,PM10,2023,2023_sep,1
EN4,PM10,2024,2024_apr,1
EN4,PM10,2024,2024_aug,1
EN4,PM10,2024,2024_dec,1
EN4,PM10,2024,2024_feb,1
EN4,PM10,2024,2024_jan,1
EN4,PM10,2024,2024_jul,1
EN4,PM10,2024,2024_jun,1
EN4,PM10,2024,2024_mar,1
EN4,PM10,2024,2024_may,1
EN4,PM10,2024,2024_nov,1
EN4,PM10,2024,2024_oct,1
EN4,PM10,2024,2024_sep,1
EN4,PM10,2025,2025_apr,1
EN4,PM10,2025,2025_aug,1
EN4,PM10,2025,2025_feb,1
EN4,PM10,2025,2025_jan,1
EN4,PM10,2025,2025_jul,1
EN4,PM10,2025,2025_jun,1
EN4,PM10,2025,2025_mar,1
EN4,PM10,2025,2025_may,1
EN4,PM10,2025,2025_nov,1
EN4,PM10,2025,2025_oct,1
EN4,PM10,2025,2025_sep,1
EN4,SO2,2023,2023_apr,1
EN4,SO2,2023,2023_aug,1
EN4,SO2,2023,2023_dec,1
EN4,SO2,2023,2023_feb,1
EN4,SO2,2023,2023_jan,1
EN4,SO2,2023,2023_jul,1
EN4,SO2,2023,2023_jun,1
EN4,SO2,2023,2023_mar,1
EN4,SO2,2023,2023_may,1
EN4,SO2,2023,2023_nov,1
EN4,SO2,2023,2023_oct,1
EN4,SO2,2023,2023_sep,1
EN4,SO2,2024,2024_apr,1
EN4,SO2,2024,2024_aug,1
EN4,SO2,2024,2024_dec,1
EN4,SO2,2024,2024_feb,1
EN4,SO2,2024,2024_jan,1
EN4,SO2,2024,2024_jul,1
EN4,SO2,2024,2024_jun,1
EN4,SO2,2024,2024_mar,1
EN4,SO2,2024,2024_may,1
EN4,SO2,2024,2024_nov,1
EN4,SO2,2024,2024_oct,1
EN4,SO2,2024,2024_sep,1
EN4,SO2,2025,2025_apr,1
EN4,SO2,2025,2025_aug,1
EN4,SO2,2025,2025_feb,1
EN4,SO2,2025,2025_jan,1
EN4,SO2,2025,2025_jul,1
EN4,SO2,2025,2025_jun,1
EN4,SO2,2025,2025_mar,1
EN4,SO2,2025,2025_may,1
EN4,SO2,2025,2025_nov,1
EN4,SO2,2025,2025_oct,1
EN4,SO2,2025,2025_sep,1
EN5,PM10,2023,2023_aug,1
EN5,PM10,2023,2023_dec,1
EN5,PM10,2023,2023_jan,1
EN5,PM10,2023,2023_jul,1
EN5,PM10,2023,2023_jun,1
EN5,PM10,2023,2023_may,1
EN5,PM10,2023,2023_nov,1
EN5,PM10,2023,2023_oct,1
EN5,PM10,2023,2023_sep,1
EN5,PM10,2024,2024_apr,1
EN5,PM10,2024,2024_aug,1
EN5,PM10,2024,2024_dec,1
EN5,PM10,2024,2024_feb,1
EN5,PM10,2024,2024_jan,1
EN5,PM10,2024,2024_jul,1
EN5,PM10,2024,2024_jun,1
EN5,PM10,2024,2024_mar,1
EN5,PM10,2024,2024_may,1
EN5,PM10,2024,2024_nov,1
EN5,PM10,2024,2024_oct,1
EN5,PM10,2024,2024_sep,1
EN5,PM10,2025,2025_apr,1
EN5,PM10,2025,2025_feb,1
EN5,PM10,2025,2025_jan,1
EN5,PM10,2025,2025_mar,1
EN5,PM10,2025,2025_nov,1
EN5,PM10,2025,2025_oct,1
EN5,PM10,2025,2025_sep,1
EN5,PM2.5,2023,2023_apr,1
EN5,PM2.5,2023,2023_aug,1
EN5,PM2.5,2023,2023_dec,1
EN5,PM2.5,2023,2023_feb,1
EN5,PM2.5,2023,2023_jan,1
EN5,PM2.5,2023,2023_jul,1
EN5,PM2.5,2023,2023_jun,1
EN5,PM2.5,2023,2023_mar,1
EN5,PM2.5,2023,2023_may,1
EN5,PM2.5,2023,2023_nov,1
EN5,PM2.5,2023,2023_oct,1
EN5,PM2.5,2023,2023_sep,1
EN5,PM2.5,2024,2024_apr,1
EN5,PM2.5,2024,2024_aug,1
EN5,PM2.5,2024,2024_dec,1
EN5,PM2.5,2024,2024_feb,1
EN5,PM2.5,2024,2024_jan,1
EN5,PM2.5,2024,2024_jul,1
EN5,PM2.5,2024,2024_jun,1
EN5,PM2.5,2024,2024_mar,1
EN5,PM2.5,2024,2024_may,1
EN5,PM2.5,2024,2024_nov,1
EN5,PM2.5,2024,2024_oct,1
EN5,PM2.5,2024,2024_sep,1
EN5,PM2.5,2025,2025_apr,1
EN5,PM2.5,2025,2025_feb,1
EN5,PM2.5,2025,2025_jan,1
EN5,PM2.5,2025,2025_mar,1
EN5,PM2.5,2025,2025_nov,1
EN5,PM2.5,2025,2025_oct,1
EN5,PM2.5,2025,2025_sep,1
EN7,NO2,2024,2024_aug,1
EN7,NO2,2025,2025_aug,1
EN7,NO2,2025,2025_jul,1
EN7,NO2,2025,2025_sep,1
GB0,PM10,2023,2023_apr,1
GB0,PM10,2023,2023_aug,1
GB0,PM10,2023,2023_dec,1
GB0,PM10,2023,2023_feb,1
GB0,PM10,2023,2023_jan,1
GB0,PM10,2023,2023_jul,1
GB0,PM10,2023,2023_jun,1
GB0,PM10,2023,2023_mar,1
GB0,PM10,2023,2023_may,1
GB0,PM10,2023,2023_nov,1
GB0,PM10,2023,2023_oct,1
GB0,PM10,2023,2023_sep,1
GB0,PM10,2024,2024_apr,1
GB0,PM10,2024,2024_aug,1
GB0,PM10,2024,2024_dec,1
GB0,PM10,2024,2024_feb,1
GB0,PM10,2024,2024_jan,1
GB0,PM10,2024,2024_jul,1
GB0,PM10,2024,2024_jun,1
GB0,PM10,2024,2024_mar,1
GB0,PM10,2024,2024_may,1
GB0,PM10,2024,2024_nov,1
GB0,PM10,2024,2024_oct,1
GB0,PM10,2024,2024_sep,1
GB0,PM10,2025,2025_apr,1
GB0,PM10,2025,2025_aug,1
GB0,PM10,2025,2025_feb,1
GB0,PM10,2025,2025_jan,1
GB0,PM10,2025,2025_jul,1
GB0,PM10,2025,2025_jun,1
GB0,PM10,2025,2025_mar,1
GB0,PM10,2025,2025_may,1
GB0,PM10,2025,2025_nov,1
GB0,PM10,2025,2025_oct,1
GB0,PM10,2025,2025_sep,1
GB0,PM2.5,2023,2023_aug,1
GB0,PM2.5,2023,2023_dec,1
GB0,PM2.5,2023,2023_jul,1
GB0,PM2.5,2023,2023_nov,1
GB0,PM2.5,2023,2023_oct,1
GB0,PM2.5,2023,2023_sep,1
GB0,PM2.5,2024,2024_aug,1
GB0,PM2.5,2024,2024_feb,1
GB0,PM2.5,2024,2024_jan,1
GB0,PM2.5,2024,2024_jun,1
GB0,PM2.5,2024,2024_may,1
GB0,PM2.5,2024,2024_nov,1
GB0,PM2.5,2025,2025_sep,1
GB6,NO2,2023,2023_dec,1
GB6,NO2,2023,2023_oct,1
GB6,NO2,2023,2023_sep,1
GB6,NO2,2024,2024_may,1
GB6,NO2,2024,2024_sep,1
GB6,O3,2023,2023_dec,1
GB6,O3,2023,2023_oct,1
GB6,O3,2023,2023_sep,1
GB6,O3,2024,2024_apr,1
GB6,O3,2024,2024_aug,1
GB6,O3,2024,2024_jan,1
GB6,O3,2024,2024_jun,1
GB6,O3,2024,2024_mar,1
GB6,O3,2024,2024_may,1
GB6,PM10,2023,2023_dec,1
GB6,PM10,2023,2023_oct,1
GB6,PM10,2023,2023_sep,1
GB6,PM10,2024,2024_may,1
GB6,PM10,2025,2025_apr,1
GB6,PM10,2025,2025_aug,1
GB6,PM10,2025,2025_jul,1
GB6,PM10,2025,2025_jun,1
GB6,PM10,2025,2025_mar,1
GB6,PM10,2025,2025_sep,1
GN0,NO2,2023,2023_feb,1
GN0,NO2,2024,2024_mar,1
GN0,PM10,2024,2024_may,1
GN0,PM10,2025,2025_aug,1
GN0,PM10,2025,2025_mar,1
GN0,PM10,2025,2025_may,1
GN0,PM2.5,2023,2023_apr,1
GN0,PM2.5,2023,2023_aug,1
GN0,PM2.5,2023,2023_feb,1
GN0,PM2.5,2023,2023_jan,1
GN0,PM2.5,2023,2023_jul,1
GN0,PM2.5,2023,2023_jun,1
GN0,PM2.5,2023,2023_mar,1
GN0,PM2.5,2023,2023_may,1
GN0,PM2.5,2023,2023_oct,1
GN0,PM2.5,2023,2023_sep,1
GN3,NO2,2024,2024_aug,1
GN3,NO2,2024,2024_mar,1
GN3,NO2,2025,2025_feb,1
GN3,O3,2024,2024_aug,1
GN3,O3,2024,2024_mar,1
GN3,O3,2024,2024_nov,1
GN3,O3,2024,2024_oct,1
GN3,O3,2024,2024_sep,1
GN3,PM10,2025,2025_feb,1
GN3,PM10,2025,2025_mar,1
GN3,PM2.5,2023,2023_nov,1
GN3,PM2.5,2023,2023_oct,1
GN3,PM2.5,2023,2023_sep,1
GN4,NO2,2023,2023_jun,1
GN4,NO2,2023,2023_may,1
GN4,NO2,2024,2024_aug,1
GN4,PM10,2023,2023_mar,1
GN4,PM10,2025,2025_mar,1
GN5,NO2,2023,2023_apr,1
GN5,NO2,2023,2023_feb,1
GN5,NO2,2023,2023_jan,1
GN5,NO2,2023,2023_mar,1
GN5,NO2,2023,2023_may,1
GN5,NO2,2025,2025_nov,1
GN5,PM10,2025,2025_apr,1
GN5,PM10,2025,2025_aug,1
GN5,PM10,2025,2025_jul,1
GN5,PM10,2025,2025_jun,1
GN5,PM10,2025,2025_mar,1
GN5,PM10,2025,2025_may,1
GN5,PM10,2025,2025_sep,1
GN6,NO2,2025,2025_feb,1
GN6,NO2,2025,2025_jun,1
GN6,PM10,2023,2023_jul,1
GN6,PM10,2023,2023_may,1
GN6,PM10,2025,2025_aug,1
GN6,PM10,2025,2025_mar,1
GN6,PM10,2025,2025_sep,1
GN6,PM2.5,2023,2023_aug,1
GN6,PM2.5,2023,2023_jul,1
GN6,PM2.5,2023,2023_nov,1
GN6,PM2.5,2023,2023_oct,1
GN6,PM2.5,2023,2023_sep,1
GN6,PM2.5,2024,2024_jan,1
GN6,PM2.5,2025,2025_aug,1
GN6,PM2.5,2025,2025_jul,1
GN6,PM2.5,2025,2025_jun,1
GN6,PM2.5,2025,2025_nov,1
GN6,PM2.5,2025,2025_oct,1
GN6,PM2.5,2025,2025_sep,1
GR4,NO2,2023,2023_aug,1
GR4,NO2,2023,2023_dec,1
GR4,NO2,2023,2023_jul,1
GR4,NO2,2023,2023_mar,1
GR4,NO2,2023,2023_nov,1
GR4,NO2,2023,2023_oct,1
GR4,NO2,2023,2023_sep,1
GR4,NO2,2024,2024_apr,1
GR4,NO2,2024,2024_aug,1
GR4,NO2,2024,2024_dec,1
GR4,NO2,2024,2024_feb,1
GR4,NO2,2024,2024_jan,1
GR4,NO2,2024,2024_jul,1
GR4,NO2,2024,2024_jun,1
GR4,NO2,2024,2024_mar,1
GR4,NO2,2024,2024_may,1
GR4,NO2,2024,2024_nov,1
GR4,NO2,2024,2024_oct,1
GR4,NO2,2024,2024_sep,1
GR4,NO2,2025,2025_apr,1
GR4,NO2,2025,2025_aug,1
GR4,NO2,2025,2025_feb,1
GR4,NO2,2025,2025_jan,1
GR4,NO2,2025,2025_jul,1
GR4,NO2,2025,2025_jun,1
GR4,NO2,2025,2025_mar,1
GR4,NO2,2025,2025_may,1
GR4,NO2,2025,2025_nov,1
GR4,NO2,2025,2025_oct,1
GR4,NO2,2025,2025_sep,1
GR4,O3,2023,2023_aug,1
GR4,O3,2023,2023_dec,1
GR4,O3,2023,2023_jul,1
GR4,O3,2023,2023_jun,1
GR4,O3,2023,2023_oct,1
GR4,O3,2023,2023_sep,1
GR4,O3,2024,2024_apr,1
GR4,O3,2024,2024_aug,1
GR4,O3,2024,2024_dec,1
GR4,O3,2024,2024_feb,1
GR4,O3,2024,2024_jan,1
GR4,O3,2024,2024_jul,1
GR4,O3,2024,2024_jun,1
GR4,O3,2024,2024_mar,1
GR4,O3,2024,2024_may,1
GR4,O3,2024,2024_nov,1
GR4,O3,2024,2024_oct,1
GR4,O3,2024,2024_sep,1
GR4,O3,2025,2025_apr,1
GR4,O3,2025,2025_aug,1
GR4,O3,2025,2025_feb,1
GR4,O3,2025,2025_jan,1
GR4,O3,2025,2025_jul,1
GR4,O3,2025,2025_jun,1
GR4,O3,2025,2025_mar,1
GR4,O3,2025,2025_may,1
GR4,O3,2025,2025_nov,1
GR4,O3,2025,2025_oct,1
GR4,O3,2025,2025_sep,1
GR4,PM10,2023,2023_apr,1
GR4,PM10,2023,2023_aug,1
GR4,PM10,2023,2023_dec,1
GR4,PM10,2023,2023_feb,1
GR4,PM10,2023,2023_jan,1
GR4,PM10,2023,2023_jul,1
GR4,PM10,2023,2023_jun,1
GR4,PM10,2023,2023_mar,1
GR4,PM10,2023,2023_may,1
GR4,PM10,2023,2023_oct,1
GR4,PM10,2023,2023_sep,1
GR4,PM10,2024,2024_apr,1
GR4,PM10,2024,2024_aug,1
GR4,PM10,2024,2024_dec,1
GR4,PM10,2024,2024_feb,1
GR4,PM10,2024,2024_jan,1
GR4,PM10,2024,2024_jul,1
GR4,PM10,2024,2024_jun,1
GR4,PM10,2024,2024_mar,1
GR4,PM10,2024,2024_may,1
GR4,PM10,2024,2024_nov,1
GR4,PM10,2024,2024_oct,1
GR4,PM10,2024,2024_sep,1
GR4,PM10,2025,2025_apr,1
GR4,PM10,2025,2025_aug,1
GR4,PM10,2025,2025_feb,1
GR4,PM10,2025,2025_jan,1
GR4,PM10,2025,2025_jul,1
GR4,PM10,2025,2025_jun,1
GR4,PM10,2025,2025_mar,1
GR4,PM10,2025,2025_may,1
GR4,PM10,2025,2025_nov,1
GR4,PM10,2025,2025_oct,1
GR4,PM10,2025,2025_sep,1
GR4,PM2.5,2023,2023_aug,1
GR4,PM2.5,2023,2023_dec,1
GR4,PM2.5,2023,2023_feb,1
GR4,PM2.5,2023,2023_jan,1
GR4,PM2.5,2023,2023_jul,1
GR4,PM2.5,2023,2023_jun,1
GR4,PM2.5,2023,2023_mar,1
GR4,PM2.5,2023,2023_may,1
GR4,PM2.5,2023,2023_nov,1
GR4,PM2.5,2023,2023_oct,1
GR4,PM2.5,2023,2023_sep,1
GR4,PM2.5,2024,2024_apr,1
GR4,PM2.5,2024,2024_aug,1
GR4,PM2.5,2024,2024_dec,1
GR4,PM2.5,2024,2024_feb,1
GR4,PM2.5,2024,2024_jan,1
GR4,PM2.5,2024,2024_jul,1
GR4,PM2.5,2024,2024_jun,1
GR4,PM2.5,2024,2024_mar,1
GR4,PM2.5,2024,2024_may,1
GR4,PM2.5,2024,2024_nov,1
GR4,PM2.5,2024,2024_oct,1
GR4,PM2.5,2024,2024_sep,1
GR4,PM2.5,2025,2025_apr,1
GR4,PM2.5,2025,2025_aug,1
GR4,PM2.5,2025,2025_feb,1
GR4,PM2.5,2025,2025_jan,1
GR4,PM2.5,2025,2025_jul,1
GR4,PM2.5,2025,2025_jun,1
GR4,PM2.5,2025,2025_mar,1
GR4,PM2.5,2025,2025_may,1
GR4,PM2.5,2025,2025_nov,1
GR4,PM2.5,2025,2025_oct,1
GR4,PM2.5,2025,2025_sep,1
GR4,SO2,2023,2023_apr,1
GR4,SO2,2023,2023_aug,1
GR4,SO2,2023,2023_dec,1
GR4,SO2,2023,2023_feb,1
GR4,SO2,2023,2023_jan,1
GR4,SO2,2023,2023_jul,1
GR4,SO2,2023,2023_jun,1
GR4,SO2,2023,2023_mar,1
GR4,SO2,2023,2023_may,1
GR4,SO2,2023,2023_nov,1
GR4,SO2,2023,2023_oct,1
GR4,SO2,2023,2023_sep,1
GR4,SO2,2024,2024_apr,1
GR4,SO2,2024,2024_aug,1
GR4,SO2,2024,2024_dec,1
GR4,SO2,2024,2024_feb,1
GR4,SO2,2024,2024_jan,1
GR4,SO2,2024,2024_jul,1
GR4,SO2,2024,2024_jun,1
GR4,SO2,2024,2024_mar,1
GR4,SO2,2024,2024_may,1
GR4,SO2,2024,2024_nov,1
GR4,SO2,2024,2024_oct,1
GR4,SO2,2024,2024_sep,1
GR4,SO2,2025,2025_apr,1
GR4,SO2,2025,2025_aug,1
GR4,SO2,2025,2025_feb,1
GR4,SO2,2025,2025_jan,1
GR4,SO2,2025,2025_jul,1
GR4,SO2,2025,2025_jun,1
GR4,SO2,2025,2025_mar,1
GR4,SO2,2025,2025_may,1
GR4,SO2,2025,2025_nov,1
GR4,SO2,2025,2025_oct,1
GR4,SO2,2025,2025_sep,1
GR7,NO2,2025,2025_feb,1
GR7,NO2,2025,2025_mar,1
GR7,PM10,2023,2023_jul,1
GR7,PM10,2025,2025_feb,1
GR7,PM10,2025,2025_mar,1
GR8,NO2,2023,2023_apr,1
GR8,NO2,2023,2023_dec,1
GR8,NO2,2023,2023_mar,1
GR8,NO2,2023,2023_may,1
GR8,NO2,2023,2023_nov,1
GR8,NO2,2023,2023_oct,1
GR8,NO2,2023,2023_sep,1
GR8,NO2,2024,2024_jan,1
GR8,NO2,2025,2025_jul,1
GR8,NO2,2025,2025_sep,1
GR8,PM10,2023,2023_apr,1
GR8,PM10,2023,2023_dec,1
GR8,PM10,2023,2023_mar,1
GR8,PM10,2023,2023_oct,1
GR8,PM10,2024,2024_jan,1
GR8,PM10,2025,2025_apr,1
GR8,PM10,2025,2025_aug,1
GR8,PM10,2025,2025_jul,1
GR8,PM10,2025,2025_jun,1
GR8,PM10,2025,2025_mar,1
GR8,PM10,2025,2025_sep,1
GR8,PM2.5,2023,2023_apr,1
GR8,PM2.5,2023,2023_aug,1
GR8,PM2.5,2023,2023_dec,1
GR8,PM2.5,2023,2023_feb,1
GR8,PM2.5,2023,2023_jan,1
GR8,PM2.5,2023,2023_mar,1
GR8,PM2.5,2023,2023_may,1
GR8,PM2.5,2023,2023_nov,1
GR8,PM2.5,2023,2023_oct,1
GR8,PM2.5,2023,2023_sep,1
GR8,PM2.5,2024,2024_apr,1
GR8,PM2.5,2024,2024_aug,1
GR8,PM2.5,2024,2024_dec,1
GR8,PM2.5,2024,2024_feb,1
GR8,PM2.5,2024,2024_jan,1
GR8,PM2.5,2024,2024_jul,1
GR8,PM2.5,2024,2024_jun,1
GR8,PM2.5,2024,2024_mar,1
GR8,PM2.5,2024,2024_may,1
GR8,PM2.5,2024,2024_nov,1
GR8,PM2.5,2024,2024_oct,1
GR8,PM2.5,2024,2024_sep,1
GR8,PM2.5,2025,2025_apr,1
GR8,PM2.5,2025,2025_aug,1
GR8,PM2.5,2025,2025_feb,1
GR8,PM2.5,2025,2025_jan,1
GR8,PM2.5,2025,2025_jul,1
GR8,PM2.5,2025,2025_jun,1
GR8,PM2.5,2025,2025_mar,1
GR8,PM2.5,2025,2025_may,1
GR8,PM2.5,2025,2025_nov,1
GR8,PM2.5,2025,2025_oct,1
GR8,PM2.5,2025,2025_sep,1
GR9,NO2,2025,2025_feb,1
GR9,NO2,2025,2025_jan,1
GR9,O3,2023,2023_apr,1
GR9,O3,2023,2023_aug,1
GR9,O3,2023,2023_dec,1
GR9,O3,2023,2023_feb,1
GR9,O3,2023,2023_jan,1
GR9,O3,2023,2023_jul,1
GR9,O3,2023,2023_jun,1
GR9,O3,2023,2023_mar,1
GR9,O3,2023,2023_may,1
GR9,O3,2023,2023_nov,1
GR9,O3,2023,2023_oct,1
GR9,O3,2023,2023_sep,1
GR9,O3,2024,2024_apr,1
GR9,O3,2024,2024_aug,1
GR9,O3,2024,2024_dec,1
GR9,O3,2024,2024_feb,1
GR9,O3,2024,2024_jan,1
GR9,O3,2024,2024_jul,1
GR9,O3,2024,2024_jun,1
GR9,O3,2024,2024_mar,1
GR9,O3,2024,2024_may,1
GR9,O3,2024,2024_nov,1
GR9,O3,2024,2024_oct,1
GR9,O3,2024,2024_sep,1
GR9,O3,2025,2025_apr,1
GR9,O3,2025,2025_aug,1
GR9,O3,2025,2025_feb,1
GR9,O3,2025,2025_jan,1
GR9,O3,2025,2025_jul,1
GR9,O3,2025,2025_jun,1
GR9,O3,2025,2025_mar,1
GR9,O3,2025,2025_may,1
GR9,O3,2025,2025_nov,1
GR9,O3,2025,2025_oct,1
GR9,O3,2025,2025_sep,1
GR9,PM10,2025,2025_feb,1
GR9,PM10,2025,2025_jan,1
GR9,PM10,2025,2025_mar,1
GR9,PM2.5,2025,2025_feb,1
GR9,PM2.5,2025,2025_jan,1
GR9,PM2.5,2025,2025_mar,1
GR9,PM2.5,2025,2025_oct,1
GT1,NO2,2023,2023_apr,1
GT1,NO2,2023,2023_aug,1
GT1,NO2,2023,2023_dec,1
GT1,NO2,2023,2023_feb,1
GT1,NO2,2023,2023_jan,1
GT1,NO2,2023,2023_jul,1
GT1,NO2,2023,2023_jun,1
GT1,NO2,2023,2023_mar,1
GT1,NO2,2023,2023_may,1
GT1,NO2,2023,2023_nov,1
GT1,NO2,2023,2023_oct,1
GT1,NO2,2023,2023_sep,1
GT1,NO2,2024,2024_apr,1
GT1,NO2,2024,2024_aug,1
GT1,NO2,2024,2024_dec,1
GT1,NO2,2024,2024_feb,1
GT1,NO2,2024,2024_jan,1
GT1,NO2,2024,2024_jul,1
GT1,NO2,2024,2024_jun,1
GT1,NO2,2024,2024_mar,1
GT1,NO2,2024,2024_may,1
GT1,NO2,2024,2024_nov,1
GT1,NO2,2024,2024_oct,1
GT1,NO2,2024,2024_sep,1
GT1,NO2,2025,2025_apr,1
GT1,NO2,2025,2025_feb,1
GT1,NO2,2025,2025_jan,1
GT1,NO2,2025,2025_jun,1
GT1,NO2,2025,2025_mar,1
GT1,NO2,2025,2025_may,1
GT1,PM10,2023,2023_apr,1
GT1,PM10,2023,2023_aug,1
GT1,PM10,2023,2023_dec,1
GT1,PM10,2023,2023_feb,1
GT1,PM10,2023,2023_jan,1
GT1,PM10,2023,2023_jul,1
GT1,PM10,2023,2023_jun,1
GT1,PM10,2023,2023_mar,1
GT1,PM10,2023,2023_may,1
GT1,PM10,2023,2023_nov,1
GT1,PM10,2023,2023_oct,1
GT1,PM10,2023,2023_sep,1
GT1,PM10,2024,2024_apr,1
GT1,PM10,2024,2024_aug,1
GT1,PM10,2024,2024_dec,1
GT1,PM10,2024,2024_feb,1
GT1,PM10,2024,2024_jan,1
GT1,PM10,2024,2024_jul,1
GT1,PM10,2024,2024_jun,1
GT1,PM10,2024,2024_mar,1
GT1,PM10,2024,2024_may,1
GT1,PM10,2024,2024_nov,1
GT1,PM10,2024,2024_oct,1
GT1,PM10,2024,2024_sep,1
GT1,PM10,2025,2025_apr,1
GT1,PM10,2025,2025_feb,1
GT1,PM10,2025,2025_jan,1
GT1,PM10,2025,2025_jul,1
GT1,PM10,2025,2025_jun,1
GT1,PM10,2025,2025_mar,1
GT1,PM10,2025,2025_may,1
GT1,PM2.5,2023,2023_apr,1
GT1,PM2.5,2023,2023_aug,1
GT1,PM2.5,2023,2023_dec,1
GT1,PM2.5,2023,2023_feb,1
GT1,PM2.5,2023,2023_jan,1
GT1,PM2.5,2023,2023_jul,1
GT1,PM2.5,2023,2023_jun,1
GT1,PM2.5,2023,2023_mar,1
GT1,PM2.5,2023,2023_may,1
GT1,PM2.5,2023,2023_nov,1
GT1,PM2.5,2023,2023_oct,1
GT1,PM2.5,2023,2023_sep,1
GT1,PM2.5,2024,2024_apr,1
GT1,PM2.5,2024,2024_aug,1
GT1,PM2.5,2024,2024_dec,1
GT1,PM2.5,2024,2024_feb,1
GT1,PM2.5,2024,2024_jan,1
GT1,PM2.5,2024,2024_jul,1
GT1,PM2.5,2024,2024_jun,1
GT1,PM2.5,2024,2024_mar,1
GT1,PM2.5,2024,2024_may,1
GT1,PM2.5,2024,2024_nov,1
GT1,PM2.5,2024,2024_oct,1
GT1,PM2.5,2024,2024_sep,1
GT1,PM2.5,2025,2025_apr,1
GT1,PM2.5,2025,2025_aug,1
GT1,PM2.5,2025,2025_feb,1
GT1,PM2.5,2025,2025_jan,1
GT1,PM2.5,2025,2025_jul,1
GT1,PM2.5,2025,2025_jun,1
GT1,PM2.5,2025,2025_mar,1
GT1,PM2.5,2025,2025_may,1
GT1,PM2.5,2025,2025_oct,1
HG1,NO2,2023,2023_apr,1
HG1,NO2,2023,2023_jul,1
HG1,NO2,2023,2023_may,1
HG1,NO2,2025,2025_aug,1
HG1,NO2,2025,2025_jul,1
HG1,NO2,2025,2025_jun,1
HG1,NO2,2025,2025_sep,1
HG1,PM10,2023,2023_apr,1
HG1,PM10,2023,2023_aug,1
HG1,PM10,2023,2023_dec,1
HG1,PM10,2023,2023_feb,1
HG1,PM10,2023,2023_jan,1
HG1,PM10,2023,2023_jul,1
HG1,PM10,2023,2023_jun,1
HG1,PM10,2023,2023_mar,1
HG1,PM10,2023,2023_may,1
HG1,PM10,2023,2023_nov,1
HG1,PM10,2023,2023_oct,1
HG1,PM10,2023,2023_sep,1
HG1,PM10,2024,2024_apr,1
HG1,PM10,2024,2024_aug,1
HG1,PM10,2024,2024_dec,1
HG1,PM10,2024,2024_feb,1
HG1,PM10,2024,2024_jan,1
HG1,PM10,2024,2024_jul,1
HG1,PM10,2024,2024_jun,1
HG1,PM10,2024,2024_mar,1
HG1,PM10,2024,2024_may,1
HG1,PM10,2024,2024_nov,1
HG1,PM10,2024,2024_oct,1
HG1,PM10,2024,2024_sep,1
HG1,PM10,2025,2025_apr,1
HG1,PM10,2025,2025_aug,1
HG1,PM10,2025,2025_feb,1
HG1,PM10,2025,2025_jan,1
HG1,PM10,2025,2025_jul,1
HG1,PM10,2025,2025_jun,1
HG1,PM10,2025,2025_mar,1
HG1,PM10,2025,2025_may,1
HG1,PM10,2025,2025_nov,1
HG1,PM10,2025,2025_oct,1
HG1,PM10,2025,2025_sep,1
HG1,PM2.5,2023,2023_apr,1
HG1,PM2.5,2023,2023_aug,1
HG1,PM2.5,2023,2023_dec,1
HG1,PM2.5,2023,2023_feb,1
HG1,PM2.5,2023,2023_jan,1
HG1,PM2.5,2023,2023_jul,1
HG1,PM2.5,2023,2023_jun,1
HG1,PM2.5,2023,2023_mar,1
HG1,PM2.5,2023,2023_may,1
HG1,PM2.5,2023,2023_nov,1
HG1,PM2.5,2023,2023_oct,1
HG1,PM2.5,2023,2023_sep,1
HG1,PM2.5,2024,2024_apr,1
HG1,PM2.5,2024,2024_dec,1
HG1,PM2.5,2024,2024_feb,1
HG1,PM2.5,2024,2024_jan,1
HG1,PM2.5,2024,2024_jul,1
HG1,PM2.5,2024,2024_jun,1
HG1,PM2.5,2024,2024_mar,1
HG1,PM2.5,2024,2024_may,1
HG1,PM2.5,2024,2024_nov,1
HG1,PM2.5,2024,2024_oct,1
HG1,PM2.5,2024,2024_sep,1
HG1,PM2.5,2025,2025_apr,1
HG1,PM2.5,2025,2025_aug,1
HG1,PM2.5,2025,2025_feb,1
HG1,PM2.5,2025,2025_jan,1
HG1,PM2.5,2025,2025_jul,1
HG1,PM2.5,2025,2025_jun,1
HG1,PM2.5,2025,2025_mar,1
HG1,PM2.5,2025,2025_may,1
HG1,PM2.5,2025,2025_nov,1
HG1,PM2.5,2025,2025_oct,1
HG1,PM2.5,2025,2025_sep,1
HG1,SO2,2023,2023_apr,1
HG1,SO2,2023,2023_aug,1
HG1,SO2,2023,2023_dec,1
HG1,SO2,2023,2023_feb,1
HG1,SO2,2023,2023_jan,1
HG1,SO2,2023,2023_jul,1
HG1,SO2,2023,2023_jun,1
HG1,SO2,2023,2023_mar,1
HG1,SO2,2023,2023_may,1
HG1,SO2,2023,2023_nov,1
HG1,SO2,2023,2023_oct,1
HG1,SO2,2023,2023_sep,1
HG1,SO2,2024,2024_apr,1
HG1,SO2,2024,2024_aug,1
HG1,SO2,2024,2024_dec,1
