date,temperature_2m,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,surface_pressure,precipitation,cloud_cover,relative_humidity_2m
2023-02-18 14:00:00+00:00,12.7065,24.482647,35.406506,250.23274,251.01228,41.760002,1018.2978,0.2,100.0,81.69632
2023-02-18 15:00:00+00:00,12.5065,22.33161,33.58821,249.22766,250.59393,41.039997,1017.79724,0.4,100.0,85.30653
2023-02-18 16:00:00+00:00,12.1565,21.325253,33.697998,248.19853,251.95209,36.0,1017.39484,0.1,100.0,87.2904
2023-02-18 17:00:00+00:00,11.7565,23.110205,36.8486,251.8472,255.28488,36.36,1017.391,0.0,100.0,88.72654
2023-02-18 18:00:00+00:00,11.106501,25.14852,40.315178,256.75946,259.1918,40.68,1017.6837,0.0,100.0,84.58233
2023-02-18 19:00:00+00:00,10.356501,23.110205,37.38457,251.8472,254.3577,40.68,1017.8759,0.0,100.0,85.94632
2023-02-18 20:00:00+00:00,9.6565,22.668568,37.731365,259.93936,262.8751,37.079998,1018.36755,0.0,97.0,84.998085
2023-02-18 21:00:00+00:00,9.0565,19.562946,35.036713,257.24246,260.53775,36.36,1018.4612,0.0,49.0,89.40924
2023-02-18 22:00:00+00:00,8.5565,18.35647,33.75756,258.6901,262.6477,31.68,1018.75525,0.0,20.0,91.850296
2023-02-18 23:00:00+00:00,8.2565,17.227419,32.998474,259.15973,263.10767,29.519999,1018.8521,0.0,18.0,92.146645
2023-02-19 00:00:00+00:00,8.106501,17.731598,33.510952,264.17374,267.53723,30.239998,1019.44885,0.0,85.0,92.453964
2023-02-19 01:00:00+00:00,8.0065,16.62249,31.68,265.03033,270.0,28.44,1019.84674,0.0,50.0,91.50128
2023-02-19 02:00:00+00:00,7.7565,16.93531,32.431984,267.56342,272.54474,27.72,1020.34283,0.0,31.0,91.48504
2023-02-19 03:00:00+00:00,7.4564996,16.923828,32.2034,271.21884,275.77423,27.72,1020.7384,0.0,28.0,89.90012
2023-02-19 04:00:00+00:00,7.1565,16.65754,31.912327,276.20334,281.05637,27.359999,1021.3339,0.0,66.0,88.33216
2023-02-19 05:00:00+00:00,7.0065,16.039202,31.006012,279.0394,285.48856,27.359999,1022.13,0.0,81.0,87.40235
2023-02-19 06:00:00+00:00,7.1565,16.167967,30.396025,281.5601,288.64963,26.28,1022.53064,0.0,100.0,85.90908
2023-02-19 07:00:00+00:00,7.2064996,15.281989,29.07989,285.0184,291.80148,26.64,1022.82996,0.0,100.0,84.72536
2023-02-19 08:00:00+00:00,7.3065,13.441071,25.43802,290.37653,296.92758,24.48,1023.3299,0.0,100.0,83.85507
2023-02-19 09:00:00+00:00,8.3065,15.683774,22.97522,301.86594,305.4334,24.84,1024.2373,0.0,98.0,78.88472
2023-02-19 10:00:00+00:00,9.1565,18.391737,25.233404,310.23627,312.10864,30.960001,1025.0438,0.0,74.0,71.92505
2023-02-19 11:00:00+00:00,9.9065,16.548256,21.897945,315.88132,316.33215,31.319998,1025.4504,0.0,97.0,65.80422
2023-02-19 12:00:00+00:00,11.1565,12.661564,16.171976,284.8265,286.8215,29.16,1025.4626,0.0,80.0,61.402878
2023-02-19 13:00:00+00:00,11.7565,12.245294,15.4800005,268.31534,270.0,24.119999,1025.1696,0.0,20.0,60.90412
2023-02-19 14:00:00+00:00,12.106501,12.758432,16.071491,253.61038,254.40712,23.759998,1024.8738,0.0,80.0,60.353207
2023-02-19 15:00:00+00:00,12.1565,13.237039,17.447933,247.61981,248.19853,23.759998,1024.6748,0.0,95.0,60.576286
2023-02-19 16:00:00+00:00,11.9065,11.119281,17.068707,240.94548,242.35411,23.4,1024.1738,0.0,36.0,62.88241
2023-02-19 17:00:00+00:00,9.8065,8.435069,20.46941,230.19447,235.75092,17.28,1023.85345,0.0,98.0,73.82269
2023-02-19 18:00:00+00:00,8.4565,11.246759,27.362368,230.19447,237.35538,17.28,1024.239,0.0,78.0,80.8508
2023-02-19 19:00:00+00:00,7.9564996,12.879752,28.883131,243.43501,247.27023,20.519999,1024.3334,0.0,47.0,85.10397
2023-02-19 20:00:00+00:00,7.1565,12.9249525,28.112288,257.125,260.4171,20.519999,1024.525,0.0,19.0,89.566216
2023-02-19 21:00:00+00:00,6.6565,16.92383,32.559605,246.16125,251.96562,26.64,1024.3203,0.0,14.0,90.780304
2023-02-19 22:00:00+00:00,6.2064996,18.514643,34.69847,243.43501,247.42583,29.88,1024.2158,0.0,31.0,91.06537
2023-02-19 23:00:00+00:00,6.1565,17.87718,33.626774,244.98314,248.65414,29.88,1024.1157,0.0,36.0,91.69891
2023-02-20 00:00:00+00:00,6.4065,18.204042,32.67285,245.46228,251.36533,28.8,1023.8191,0.0,85.0,92.67593
