@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,NO2,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,HN0,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,GR9,,,PM10,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,NO2,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HK4,,,PM10,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,NO2,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
,,HN1,,,PM10,,,,,
