time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,pressure_msl
2023-04-12T01:00,7.6,82,0.0,18.6,234,997.4
2023-04-12T02:00,7.3,84,0.0,18.1,239,997.3
2023-04-12T03:00,6.3,86,0.0,15.8,243,997.2
2023-04-12T04:00,5.5,87,0.0,13.2,241,996.9
2023-04-12T05:00,4.8,87,0.0,13.0,228,996.7
2023-04-12T06:00,5.0,82,0.0,15.0,224,996.5
2023-04-12T07:00,6.4,78,0.0,15.2,216,996.0
2023-04-12T08:00,8.0,67,0.0,25.0,227,995.8
2023-04-12T09:00,8.9,65,0.0,26.2,226,995.3
2023-04-12T10:00,9.8,54,0.1,30.3,225,994.7
2023-04-12T11:00,10.6,51,0.1,35.6,218,993.8
2023-04-12T12:00,10.5,55,0.1,39.1,211,993.0
2023-04-12T13:00,10.1,52,0.1,46.0,215,992.0
2023-04-12T14:00,9.4,65,0.6,44.0,212,990.8
2023-04-12T15:00,7.8,80,1.2,38.4,214,990.2
2023-04-12T16:00,7.9,75,0.2,32.5,211,989.3
2023-04-12T17:00,7.7,84,0.0,26.0,211,988.5
2023-04-12T18:00,7.1,82,0.7,27.8,239,988.7
2023-04-12T19:00,7.0,83,0.1,18.8,238,989.0
2023-04-12T20:00,6.4,85,0.0,21.6,252,989.8
2023-04-12T21:00,6.6,82,0.0,24.5,266,991.0
2023-04-12T22:00,6.3,83,0.0,23.8,270,992.4
2023-04-12T23:00,6.1,83,0.0,23.8,272,993.8
2023-04-13T00:00,6.7,82,0.0,25.3,264,995.0
2023-04-13T01:00,6.9,77,0.0,27.0,268,995.6
2023-04-13T02:00,6.5,76,0.0,26.3,267,996.5
2023-04-13T03:00,6.4,74,0.0,24.3,262,997.3
2023-04-13T04:00,6.1,73,0.0,22.7,260,998.2
2023-04-13T05:00,5.6,74,0.0,22.2,257,999.3
2023-04-13T06:00,5.6,75,0.0,21.4,257,1000.1
2023-04-13T07:00,6.9,70,0.0,24.7,262,1000.8
2023-04-13T08:00,8.2,66,0.0,23.3,257,1001.1
2023-04-13T09:00,9.4,64,0.0,23.2,254,1001.6
2023-04-13T10:00,10.7,58,0.0,24.2,252,1001.9
2023-04-13T11:00,11.8,47,0.0,26.7,256,1002.3
2023-04-13T12:00,11.2,54,0.0,21.7,234,1002.6
2023-04-13T13:00,12.2,49,0.0,23.0,256,1002.6
2023-04-13T14:00,12.2,47,0.1,22.8,264,1002.8
2023-04-13T15:00,12.2,44,0.3,20.8,256,1003.0
2023-04-13T16:00,9.8,68,0.6,22.1,226,1003.7
2023-04-13T17:00,10.6,57,0.0,19.4,239,1003.8
2023-04-13T18:00,9.4,60,0.0,12.4,253,1004.3
2023-04-13T19:00,7.6,67,0.0,9.8,234,1005.1
2023-04-13T20:00,6.4,71,0.0,10.0,229,1005.7
2023-04-13T21:00,5.5,77,0.0,10.0,221,1006.0
2023-04-13T22:00,4.7,81,0.0,9.7,222,1006.0
2023-04-13T23:00,3.8,86,0.0,8.9,220,1005.9
2023-04-14T00:00,3.4,90,0.0,7.6,205,1006.1
2023-04-14T01:00,2.3,94,0.0,9.4,178,1005.8
2023-04-14T02:00,3.2,94,0.0,7.6,161,1005.4
2023-04-14T03:00,4.6,93,0.0,10.0,167,1004.9
2023-04-14T04:00,5.3,88,0.0,10.7,166,1004.4
2023-04-14T05:00,5.6,86,0.0,10.6,170,1004.3
2023-04-14T06:00,6.3,87,0.0,10.0,150,1004.1
2023-04-14T07:00,7.7,82,0.1,15.1,155,1003.9
2023-04-14T08:00,8.1,83,0.4,17.1,152,1003.7
2023-04-14T09:00,9.0,79,0.2,16.9,153,1003.4
2023-04-14T10:00,9.8,73,0.2,19.7,149,1003.4
2023-04-14T11:00,10.0,70,0.2,21.3,143,1003.3
2023-04-14T12:00,9.2,77,0.4,17.7,142,1003.3
2023-04-14T13:00,9.4,76,0.3,20.7,145,1003.3
2023-04-14T14:00,9.4,73,0.0,21.1,137,1003.4
2023-04-14T15:00,9.3,71,0.1,19.7,140,1003.8
2023-04-14T16:00,8.7,75,0.0,14.4,127,1004.3
2023-04-14T17:00,8.5,79,0.0,11.8,102,1004.6
2023-04-14T18:00,8.3,81,0.0,10.2,80,1004.9
2023-04-14T19:00,8.0,84,0.1,7.7,53,1005.4
2023-04-14T20:00,7.7,91,1.5,9.3,28,1006.3
2023-04-14T21:00,7.5,92,2.3,10.7,12,1007.0
2023-04-14T22:00,7.5,92,2.3,13.0,358,1007.7
2023-04-14T23:00,7.2,90,1.2,15.1,357,1008.4
2023-04-15T00:00,7.1,91,0.3,11.2,356,1008.6
2023-04-15T01:00,6.7,92,0.1,10.5,338,1009.0
2023-04-15T02:00,6.8,92,0.1,12.1,330,1009.7
2023-04-15T03:00,6.9,92,0.0,13.4,333,1010.5
2023-04-15T04:00,6.9,92,0.1,15.3,345,1011.3
2023-04-15T05:00,7.0,92,0.1,16.7,354,1012.3
2023-04-15T06:00,7.0,92,0.1,16.0,346,1013.6
2023-04-15T07:00,7.5,89,0.0,18.0,344,1014.9
2023-04-15T08:00,8.4,85,0.0,17.7,358,1015.9
2023-04-15T09:00,9.5,80,0.1,17.7,12,1016.8
2023-04-15T10:00,10.9,77,0.0,16.9,2,1017.8
2023-04-15T11:00,12.3,70,0.1,16.1,16,1018.5
2023-04-15T12:00,12.5,67,0.0,11.2,15,1019.7
2023-04-15T13:00,13.8,60,0.0,9.2,11,1020.2
2023-04-15T14:00,13.9,58,0.0,8.0,355,1020.7
2023-04-15T15:00,14.1,56,0.1,8.9,333,1021.2
2023-04-15T16:00,14.2,54,0.0,8.7,343,1021.9
2023-04-15T17:00,12.6,61,0.0,13.1,53,1022.7
2023-04-15T18:00,10.9,76,0.0,5.8,112,1023.1
2023-04-15T19:00,9.9,79,0.0,3.2,243,1023.5
2023-04-15T20:00,9.5,80,0.0,1.8,323,1024.4
2023-04-15T21:00,8.5,85,0.0,3.1,36,1025.0
2023-04-15T22:00,7.6,91,0.0,5.4,127,1025.5
2023-04-15T23:00,5.3,97,0.0,7.7,131,1025.7
2023-04-16T00:00,5.0,96,0.0,8.7,163,1025.9
2023-04-16T01:00,5.3,95,0.0,7.9,164,1025.8
2023-04-16T02:00,5.7,94,0.0,6.7,196,1025.8
2023-04-16T03:00,6.5,93,0.0,4.4,235,1025.8
2023-04-16T04:00,6.8,93,0.0,4.2,239,1025.7
2023-04-16T05:00,6.6,95,0.0,4.3,228,1025.6
2023-04-16T06:00,7.0,93,0.0,4.3,222,1025.6
2023-04-16T07:00,7.8,91,0.0,4.1,225,1025.9
2023-04-16T08:00,8.7,88,0.0,2.0,225,1026.1
2023-04-16T09:00,9.9,84,0.0,2.6,236,1026.4
2023-04-16T10:00,11.5,76,0.0,4.5,256,1026.7
2023-04-16T11:00,12.6,66,0.0,6.8,267,1026.7
2023-04-16T12:00,14.1,57,0.0,3.6,270,1026.7
2023-04-16T13:00,14.9,54,0.0,3.8,253,1026.6
2023-04-16T14:00,15.1,50,0.0,5.4,262,1026.5
2023-04-16T15:00,14.4,54,0.0,9.4,268,1026.3
2023-04-16T16:00,13.8,58,0.0,10.5,276,1026.2
2023-04-16T17:00,13.4,60,0.0,8.0,278,1026.0
2023-04-16T18:00,12.8,70,0.0,4.0,280,1026.1
2023-04-16T19:00,10.9,75,0.0,7.2,288,1026.2
2023-04-16T20:00,11.5,66,0.0,6.4,317,1026.6
2023-04-16T21:00,8.9,79,0.0,4.5,104,1026.8
2023-04-16T22:00,8.5,82,0.0,4.8,153,1026.7
2023-04-16T23:00,9.5,79,0.0,2.7,247,1026.6
2023-04-17T00:00,9.2,81,0.0,0.4,360,1026.6
2023-04-17T01:00,9.0,86,0.0,1.3,34,1026.6
2023-04-17T02:00,8.8,89,0.0,4.6,45,1026.7
2023-04-17T03:00,8.5,93,0.0,7.2,63,1026.7
2023-04-17T04:00,8.3,95,0.2,7.4,67,1026.9
2023-04-17T05:00,8.1,95,0.3,5.0,90,1027.0
2023-04-17T06:00,8.1,94,0.0,6.0,73,1027.3
2023-04-17T07:00,8.6,92,0.0,6.6,77,1027.8
2023-04-17T08:00,9.3,88,0.0,6.2,83,1028.2
2023-04-17T09:00,9.7,84,0.0,10.0,77,1028.5
2023-04-17T10:00,11.6,74,0.0,10.8,92,1028.8
2023-04-17T11:00,13.7,65,0.0,11.4,77,1028.5
2023-04-17T12:00,15.1,59,0.0,10.0,69,1028.2
2023-04-17T13:00,15.8,56,0.0,13.5,61,1028.1
2023-04-17T14:00,15.6,56,0.0,14.5,63,1028.0
2023-04-17T15:00,15.8,54,0.0,15.5,62,1027.6
2023-04-17T16:00,15.2,55,0.0,17.0,69,1027.7
2023-04-17T17:00,13.2,68,0.0,18.4,88,1028.1
2023-04-17T18:00,10.8,80,0.0,17.7,92,1028.3
2023-04-17T19:00,8.8,87,0.0,13.7,93,1028.8
2023-04-17T20:00,7.9,90,0.0,12.3,85,1029.3
2023-04-17T21:00,7.3,93,0.0,10.1,73,1029.4
2023-04-17T22:00,7.5,91,0.0,13.2,64,1029.6
2023-04-17T23:00,7.5,89,0.0,15.0,63,1029.8
2023-04-18T00:00,7.4,92,0.0,14.5,63,1029.8
2023-04-18T01:00,7.3,91,0.0,14.4,58,1029.7
2023-04-18T02:00,7.2,91,0.0,14.1,50,1029.4
2023-04-18T03:00,7.1,91,0.0,16.0,44,1029.2
2023-04-18T04:00,7.0,91,0.0,16.9,40,1029.1
2023-04-18T05:00,7.3,87,0.0,18.1,35,1029.0
2023-04-18T06:00,7.5,86,0.0,18.2,27,1028.9
2023-04-18T07:00,8.3,82,0.0,20.7,31,1028.7
2023-04-18T08:00,9.4,74,0.0,23.1,37,1028.5
2023-04-18T09:00,10.9,63,0.0,26.7,46,1028.2
2023-04-18T10:00,11.7,60,0.0,31.9,56,1027.7
2023-04-18T11:00,11.9,60,0.0,32.2,56,1027.2
2023-04-18T12:00,11.0,66,0.0,27.5,63,1027.2
2023-04-18T13:00,10.3,69,0.2,26.3,68,1027.1
2023-04-18T14:00,10.1,70,0.0,26.4,70,1026.9
2023-04-18T15:00,10.0,69,0.0,28.1,69,1026.6
2023-04-18T16:00,9.8,72,0.0,27.1,67,1026.4
2023-04-18T17:00,9.4,74,0.0,26.1,67,1026.5
2023-04-18T18:00,9.4,74,0.0,21.3,66,1026.5
2023-04-18T19:00,8.7,77,0.0,15.9,62,1026.8
2023-04-18T20:00,7.7,83,0.0,14.5,55,1027.0
2023-04-18T21:00,7.4,85,0.0,14.3,51,1027.2
2023-04-18T22:00,7.8,85,0.0,14.1,50,1027.0
2023-04-18T23:00,7.9,86,0.0,13.3,52,1026.7
2023-04-19T00:00,8.1,88,0.0,15.1,50,1026.2
2023-04-19T01:00,7.7,91,0.0,15.5,48,1025.9
2023-04-19T02:00,7.3,92,0.0,15.6,50,1025.5
2023-04-19T03:00,7.1,92,0.0,16.7,53,1025.2
2023-04-19T04:00,7.1,92,0.0,16.9,56,1025.1
2023-04-19T05:00,7.1,92,0.0,17.2,57,1025.2
2023-04-19T06:00,8.0,89,0.0,19.4,59,1025.4
2023-04-19T07:00,9.8,82,0.0,21.6,64,1025.5
2023-04-19T08:00,11.7,74,0.0,27.8,80,1025.6
2023-04-19T09:00,12.7,71,0.0,28.7,82,1025.8
2023-04-19T10:00,13.3,69,0.0,29.7,84,1025.7
2023-04-19T11:00,13.3,69,0.0,28.6,84,1025.6
2023-04-19T12:00,14.1,64,0.0,28.0,78,1024.9
2023-04-19T13:00,14.8,61,0.0,29.0,79,1024.5
2023-04-19T14:00,14.9,62,0.0,27.6,73,1024.3
2023-04-19T15:00,13.7,60,0.0,27.8,71,1024.1
2023-04-19T16:00,12.7,56,0.0,26.9,70,1024.1
2023-04-19T17:00,11.8,52,0.0,27.2,66,1024.6
2023-04-19T18:00,10.5,60,0.0,24.5,62,1024.7
2023-04-19T19:00,9.1,65,0.0,22.3,59,1025.0
2023-04-19T20:00,8.2,64,0.0,22.7,57,1025.5
2023-04-19T21:00,7.5,62,0.0,20.9,54,1025.5
2023-04-19T22:00,6.8,63,0.0,19.2,50,1025.4
2023-04-19T23:00,6.2,68,0.0,17.4,50,1025.2
2023-04-20T00:00,5.8,76,0.0,16.1,51,1024.3
2023-04-20T01:00,5.7,78,0.0,14.3,49,1023.8
2023-04-20T02:00,5.5,79,0.0,13.2,45,1023.4
2023-04-20T03:00,5.4,81,0.0,13.0,46,1023.2
2023-04-20T04:00,5.4,82,0.0,13.2,47,1023.1
2023-04-20T05:00,5.1,81,0.0,13.2,45,1023.3
2023-04-20T06:00,6.0,74,0.0,16.0,44,1023.6
2023-04-20T07:00,7.8,69,0.0,16.4,40,1023.6
2023-04-20T08:00,9.5,65,0.0,20.4,42,1023.3
2023-04-20T09:00,11.2,57,0.0,22.7,42,1022.7
2023-04-20T10:00,12.6,47,0.0,25.0,40,1022.2
2023-04-20T11:00,13.6,45,0.0,26.8,36,1021.3
2023-04-20T12:00,14.5,43,0.0,26.7,27,1020.4
2023-04-20T13:00,14.6,42,0.0,27.4,27,1019.7
2023-04-20T14:00,14.3,41,0.0,27.5,26,1019.0
2023-04-20T15:00,14.0,42,0.0,27.5,27,1018.3
2023-04-20T16:00,12.3,55,0.0,29.4,36,1017.7
2023-04-20T17:00,9.0,79,1.0,26.9,64,1018.3
2023-04-20T18:00,7.3,87,1.2,21.9,48,1018.6
2023-04-20T19:00,7.0,87,0.0,19.1,41,1018.8
2023-04-20T20:00,6.6,88,0.0,17.1,42,1018.7
2023-04-20T21:00,6.3,90,0.0,17.7,38,1018.6
2023-04-20T22:00,6.3,90,0.1,17.6,43,1018.4
2023-04-20T23:00,6.2,90,0.0,14.2,36,1018.1
2023-04-21T00:00,6.2,90,0.0,16.3,28,1017.3
2023-04-21T01:00,5.8,93,0.0,15.9,33,1016.9
2023-04-21T02:00,5.3,93,0.0,12.3,32,1016.1
2023-04-21T03:00,4.6,95,0.0,8.9,21,1015.5
2023-04-21T04:00,4.6,95,0.0,10.7,20,1015.0
2023-04-21T05:00,4.5,95,0.0,10.0,13,1014.4
2023-04-21T06:00,5.9,94,0.1,11.4,18,1014.0
2023-04-21T07:00,6.4,94,0.7,9.2,21,1013.4
2023-04-21T08:00,7.2,88,0.3,8.6,33,1012.4
2023-04-21T09:00,7.5,87,0.3,5.2,78,1012.2
2023-04-21T10:00,7.6,87,0.3,4.3,114,1012.1
2023-04-21T11:00,7.7,88,1.2,8.9,153,1011.8
2023-04-21T12:00,8.9,78,0.1,11.4,103,1011.8
2023-04-21T13:00,10.8,64,0.0,12.6,110,1011.5
2023-04-21T14:00,11.0,66,0.1,13.3,103,1011.4
2023-04-21T15:00,11.2,64,0.1,13.2,107,1010.9
2023-04-21T16:00,10.9,63,0.1,13.1,98,1010.4
2023-04-21T17:00,10.4,65,0.0,12.6,95,1010.2
2023-04-21T18:00,9.8,71,0.0,10.2,98,1010.2
2023-04-21T19:00,7.2,85,0.0,7.2,72,1009.8
2023-04-21T20:00,5.7,91,0.0,9.6,77,1009.8
2023-04-21T21:00,5.7,90,0.0,7.9,87,1009.6
2023-04-21T22:00,4.6,95,0.0,8.8,81,1009.3
2023-04-21T23:00,5.2,97,0.0,5.5,58,1009.0
2023-04-22T00:00,4.9,95,0.0,2.5,360,1008.2
2023-04-22T01:00,4.1,100,0.0,2.6,254,1007.6
2023-04-22T02:00,2.2,100,0.0,5.2,258,1007.2
2023-04-22T03:00,1.5,100,0.0,5.4,228,1007.0
2023-04-22T04:00,1.7,100,0.0,4.4,235,1006.4
2023-04-22T05:00,1.6,100,0.0,4.1,225,1006.4
2023-04-22T06:00,2.9,98,0.0,4.6,252,1006.3
2023-04-22T07:00,4.6,96,0.0,3.6,225,1006.7
2023-04-22T08:00,6.6,93,0.0,2.2,261,1006.2
2023-04-22T09:00,8.6,85,0.0,3.2,243,1005.9
2023-04-22T10:00,10.5,73,0.0,6.1,225,1005.8
2023-04-22T11:00,11.7,62,0.0,9.7,225,1005.7
2023-04-22T12:00,12.7,57,0.0,8.4,227,1005.5
2023-04-22T13:00,13.1,55,0.0,11.5,221,1005.6
2023-04-22T14:00,12.6,57,0.0,12.7,215,1005.7
2023-04-22T15:00,12.8,57,0.0,12.3,220,1005.4
2023-04-22T16:00,13.3,56,0.0,13.0,214,1005.0
2023-04-22T17:00,12.9,57,0.0,13.4,194,1005.0
2023-04-22T18:00,11.7,66,0.0,10.8,182,1004.9
2023-04-22T19:00,9.2,76,0.0,8.1,159,1004.5
2023-04-22T20:00,8.9,78,0.9,11.3,149,1004.6
2023-04-22T21:00,9.2,75,0.6,16.1,160,1004.0
2023-04-22T22:00,9.4,82,0.0,17.7,168,1003.5
2023-04-22T23:00,9.6,89,0.0,17.7,185,1003.1
2023-04-23T00:00,9.8,90,0.1,16.7,186,1002.4
2023-04-23T01:00,10.3,89,0.0,18.8,192,1001.8
2023-04-23T02:00,10.5,89,0.2,22.0,198,1001.4
2023-04-23T03:00,10.2,89,0.0,21.0,202,1001.2
2023-04-23T04:00,9.3,90,0.0,19.7,204,1001.1
2023-04-23T05:00,9.0,91,0.0,17.7,207,1001.0
2023-04-23T06:00,9.4,89,0.0,17.4,207,1000.8
2023-04-23T07:00,10.3,86,0.0,16.7,205,1000.9
2023-04-23T08:00,10.9,82,0.0,17.2,209,1000.7
2023-04-23T09:00,11.4,78,0.1,15.3,219,1000.4
2023-04-23T10:00,11.3,79,0.2,12.2,236,1000.2
2023-04-23T11:00,10.7,84,0.9,10.5,266,1000.1
2023-04-23T12:00,11.0,82,0.4,8.9,249,1000.0
2023-04-23T13:00,10.8,83,1.1,8.2,293,1000.0
2023-04-23T14:00,11.2,76,0.6,8.2,322,1000.0
2023-04-23T15:00,12.0,69,0.0,5.2,326,999.7
2023-04-23T16:00,12.7,60,0.1,9.4,288,1000.0
2023-04-23T17:00,13.0,59,0.1,12.0,303,1000.0
2023-04-23T18:00,11.1,70,0.1,15.8,311,1000.6
2023-04-23T19:00,9.8,77,0.0,12.7,295,1001.6
2023-04-23T20:00,8.7,84,0.0,12.0,311,1002.9
2023-04-23T21:00,8.2,87,0.0,10.7,310,1003.8
2023-04-23T22:00,8.1,87,0.0,11.3,307,1004.2
2023-04-23T23:00,6.5,92,0.0,8.1,302,1004.8
2023-04-24T00:00,6.6,91,0.0,9.6,290,1005.6
2023-04-24T01:00,6.0,93,0.0,9.3,283,1006.0
2023-04-24T02:00,5.7,95,0.0,7.9,286,1006.3
2023-04-24T03:00,5.3,96,0.0,8.4,290,1007.0
2023-04-24T04:00,5.7,95,0.0,7.6,295,1007.7
2023-04-24T05:00,6.1,94,0.0,7.2,297,1008.4
2023-04-24T06:00,6.6,89,0.0,9.4,313,1009.2
2023-04-24T07:00,7.2,84,0.0,10.1,333,1009.5
2023-04-24T08:00,8.1,77,0.0,7.4,321,1009.6
2023-04-24T09:00,9.7,68,0.0,10.2,315,1009.9
2023-04-24T10:00,10.9,64,0.0,10.9,304,1010.3
2023-04-24T11:00,11.3,62,0.0,8.4,301,1010.6
2023-04-24T12:00,11.1,67,0.0,3.9,326,1010.5
2023-04-24T13:00,11.3,68,0.0,2.5,8,1010.4
2023-04-24T14:00,11.9,65,0.1,5.5,23,1010.1
2023-04-24T15:00,10.6,69,0.5,4.7,90,1010.0
2023-04-24T16:00,9.9,75,2.7,2.1,121,1010.3
2023-04-24T17:00,9.3,80,2.8,14.6,9,1010.4
2023-04-24T18:00,7.7,83,2.1,20.4,21,1011.0
2023-04-24T19:00,7.3,85,2.3,16.1,42,1012.1
2023-04-24T20:00,7.0,86,2.6,18.7,38,1012.8
2023-04-24T21:00,6.5,83,0.7,17.4,34,1013.5
2023-04-24T22:00,6.1,85,0.0,14.4,32,1014.1
2023-04-24T23:00,5.3,86,0.0,12.3,21,1014.8
2023-04-25T00:00,4.9,85,0.0,12.3,7,1015.3
2023-04-25T01:00,3.3,88,0.0,10.1,360,1015.6
2023-04-25T02:00,2.7,87,0.0,9.7,360,1015.9
2023-04-25T03:00,2.0,88,0.0,8.3,358,1016.1
2023-04-25T04:00,1.4,88,0.0,8.6,345,1016.6
2023-04-25T05:00,1.1,89,0.0,8.8,348,1017.3
2023-04-25T06:00,2.5,87,0.0,11.4,349,1018.0
2023-04-25T07:00,4.0,81,0.0,10.4,358,1018.4
2023-04-25T08:00,5.6,77,0.0,10.8,360,1018.7
2023-04-25T09:00,7.1,69,0.0,12.1,10,1019.1
2023-04-25T10:00,8.3,60,0.0,11.7,18,1019.2
2023-04-25T11:00,9.6,53,0.0,12.9,23,1018.9
2023-04-25T12:00,9.8,48,0.0,9.8,28,1019.0
2023-04-25T13:00,10.2,47,0.0,8.5,28,1019.2
2023-04-25T14:00,10.2,47,0.0,6.5,19,1019.4
2023-04-25T15:00,10.2,47,0.0,6.0,25,1019.2
2023-04-25T16:00,10.1,46,0.0,5.4,20,1019.2
2023-04-25T17:00,9.9,45,0.0,5.0,30,1018.9
2023-04-25T18:00,9.4,49,0.0,5.7,35,1019.1
2023-04-25T19:00,8.2,59,0.0,5.9,43,1019.2
2023-04-25T20:00,6.9,64,0.0,6.8,58,1019.5
2023-04-25T21:00,6.2,69,0.0,7.6,95,1019.9
2023-04-25T22:00,6.1,73,0.0,9.7,121,1020.1
2023-04-25T23:00,5.9,76,0.0,7.8,112,1020.4
2023-04-26T00:00,5.1,83,0.0,5.7,108,1020.1
2023-04-26T01:00,4.4,87,0.0,6.2,100,1019.7
2023-04-26T02:00,4.3,86,0.0,8.0,108,1019.3
2023-04-26T03:00,4.3,84,0.0,7.2,117,1019.2
2023-04-26T04:00,3.2,89,0.0,7.2,117,1019.0
2023-04-26T05:00,3.6,86,0.0,7.6,115,1018.8
2023-04-26T06:00,5.2,81,0.0,10.5,117,1018.9
2023-04-26T07:00,7.0,73,0.0,9.8,114,1019.1
2023-04-26T08:00,8.5,64,0.0,14.2,126,1018.9
2023-04-26T09:00,9.7,57,0.0,15.1,130,1018.7
2023-04-26T10:00,10.1,57,0.0,14.8,133,1018.9
2023-04-26T11:00,10.7,56,0.0,14.0,138,1018.6
2023-04-26T12:00,9.2,56,0.0,14.9,122,1018.4
2023-04-26T13:00,9.8,55,0.0,14.1,130,1018.3
2023-04-26T14:00,10.9,56,0.0,12.3,148,1018.1
2023-04-26T15:00,11.6,56,0.0,10.0,154,1017.7
2023-04-26T16:00,11.2,56,0.0,9.1,146,1017.7
2023-04-26T17:00,11.1,58,0.0,8.5,126,1017.8
2023-04-26T18:00,10.4,63,0.0,7.5,107,1017.8
2023-04-26T19:00,9.8,64,0.0,8.7,97,1018.0
2023-04-26T20:00,8.8,69,0.0,12.8,100,1018.4
2023-04-26T21:00,7.4,75,0.0,11.4,114,1018.6
2023-04-26T22:00,6.8,77,0.0,9.2,116,1018.8
2023-04-26T23:00,6.6,77,0.0,7.6,115,1019.2
2023-04-27T00:00,6.3,78,0.0,9.5,119,1019.0
2023-04-27T01:00,6.0,81,0.0,9.6,124,1018.8
2023-04-27T02:00,6.0,80,0.0,9.2,129,1018.4
2023-04-27T03:00,5.0,83,0.0,7.9,129,1018.5
2023-04-27T04:00,4.9,82,0.0,8.3,124,1018.0
2023-04-27T05:00,5.5,79,0.0,9.5,115,1017.9
2023-04-27T06:00,7.1,74,0.0,11.6,112,1017.8
2023-04-27T07:00,8.2,74,0.0,10.1,96,1017.6
2023-04-27T08:00,9.5,71,0.0,11.8,117,1017.7
2023-04-27T09:00,10.7,66,0.0,14.2,111,1017.3
2023-04-27T10:00,12.1,60,0.0,18.4,116,1016.9
2023-04-27T11:00,13.0,55,0.0,21.8,124,1016.1
2023-04-27T12:00,14.0,54,0.0,21.2,130,1015.3
2023-04-27T13:00,13.2,55,0.0,21.1,136,1014.8
2023-04-27T14:00,12.5,59,0.1,17.7,128,1014.6
2023-04-27T15:00,11.5,68,0.4,15.8,120,1014.3
2023-04-27T16:00,10.4,81,2.8,18.0,102,1013.3
2023-04-27T17:00,10.2,85,0.4,19.6,97,1012.4
2023-04-27T18:00,10.0,88,0.8,18.3,105,1011.8
2023-04-27T19:00,10.1,88,0.4,18.1,111,1011.2
2023-04-27T20:00,10.4,87,0.3,20.4,116,1010.7
2023-04-27T21:00,10.1,89,1.0,20.3,117,1010.1
2023-04-27T22:00,10.1,91,0.4,18.2,124,1009.6
2023-04-27T23:00,10.1,93,0.1,13.5,132,1009.0
2023-04-28T00:00,10.4,95,0.2,12.4,154,1008.5
2023-04-28T01:00,11.2,96,0.0,13.4,188,1007.6
2023-04-28T02:00,11.6,97,0.0,14.1,212,1007.5
2023-04-28T03:00,11.7,97,0.0,12.2,223,1007.5
2023-04-28T04:00,11.8,97,0.0,16.1,230,1007.7
2023-04-28T05:00,12.0,96,0.0,16.2,238,1008.2
2023-04-28T06:00,12.0,96,0.0,14.6,237,1008.4
2023-04-28T07:00,12.3,96,0.1,14.5,240,1009.0
2023-04-28T08:00,13.1,91,0.0,19.8,251,1009.4
2023-04-28T09:00,13.9,87,0.0,20.9,251,1009.8
2023-04-28T10:00,14.7,84,0.0,22.5,264,1010.3
2023-04-28T11:00,15.0,84,0.1,21.8,278,1011.0
2023-04-28T12:00,15.0,79,0.2,18.9,288,1011.6
2023-04-28T13:00,16.6,69,0.1,19.5,293,1012.0
2023-04-28T14:00,17.4,63,0.0,20.1,297,1012.4
2023-04-28T15:00,17.2,64,0.0,19.6,302,1012.8
2023-04-28T16:00,17.3,63,0.0,18.9,305,1013.1
2023-04-28T17:00,16.6,65,0.0,15.5,312,1013.6
2023-04-28T18:00,15.7,70,0.0,10.8,323,1014.2
2023-04-28T19:00,13.5,78,0.0,7.3,349,1015.0
2023-04-28T20:00,11.4,85,0.0,8.4,10,1015.8
2023-04-28T21:00,9.8,90,0.0,7.6,19,1016.7
2023-04-28T22:00,8.1,94,0.0,9.4,32,1017.4
2023-04-28T23:00,7.2,97,0.0,9.7,45,1017.8
2023-04-29T00:00,6.9,98,0.0,7.2,63,1018.3
2023-04-29T01:00,6.4,99,0.0,6.9,62,1018.5
2023-04-29T02:00,5.6,100,0.0,7.8,56,1018.5
2023-04-29T03:00,5.1,100,0.0,8.2,61,1018.8
2023-04-29T04:00,4.8,100,0.0,8.1,69,1019.1
2023-04-29T05:00,4.5,100,0.0,8.1,69,1019.6
2023-04-29T06:00,6.8,98,0.0,5.9,76,1020.1
2023-04-29T07:00,8.7,89,0.0,5.1,82,1020.7
2023-04-29T08:00,10.5,82,0.0,5.1,82,1021.0
2023-04-29T09:00,12.2,73,0.0,5.8,86,1021.3
2023-04-29T10:00,13.6,68,0.0,6.1,90,1021.5
2023-04-29T11:00,14.8,65,0.0,5.8,94,1021.5
2023-04-29T12:00,15.3,61,0.0,0.4,90,1021.4
2023-04-29T13:00,16.7,57,0.0,3.1,36,1021.3
2023-04-29T14:00,17.0,54,0.0,3.3,77,1021.0
2023-04-29T15:00,17.4,53,0.0,2.7,113,1020.9
2023-04-29T16:00,17.6,51,0.0,4.7,122,1020.7
2023-04-29T17:00,16.6,57,0.0,11.8,110,1020.7
2023-04-29T18:00,14.6,70,0.0,13.4,104,1020.7
2023-04-29T19:00,12.6,76,0.0,11.4,101,1021.2
2023-04-29T20:00,10.4,83,0.0,7.6,109,1021.8
2023-04-29T21:00,8.7,92,0.0,7.6,115,1022.3
2023-04-29T22:00,8.0,94,0.0,6.6,119,1022.7
2023-04-29T23:00,7.6,96,0.0,6.1,135,1022.9
2023-04-30T00:00,6.8,94,0.0,8.4,173,1023.1
2023-04-30T01:00,6.2,94,0.0,7.2,143,1023.1
2023-04-30T02:00,5.4,96,0.0,7.3,123,1022.7
2023-04-30T03:00,5.2,97,0.0,7.9,120,1022.3
2023-04-30T04:00,4.8,98,0.0,10.1,125,1022.3
